affiliation_name;state_name;affiliation_country;citied_by
shandonguniversityofscienceandtechnology;shandong;china;66
changzhouuniversity;jiangsu;china;66
universityofotago;otagoregion;newzealand;66
northchinaelectricpoweruniversity;beijing;china;66
nanjinguniversity;jiangsu;china;66
universidadefederaldesantamaria;riograndedosul;brazil;65
schoolofengineeringandappliedscience;pennsylvania;unitedstates;64
sichuanagriculturaluniversity;sichuan;china;64
texastechuniversity;texas;unitedstates;64
jiangsuuniversity;jiangsu;china;63
universidadnacionaldecordoba;cordoba;argentina;63
ministryofeducationdirectorateofeducationinbabil;;iraq;63
universityofsouthaustralia;southaustralia;australia;62
cambridgejudgebusinessschool;cambridgeshire;unitedkingdom;62
mayoclinic;minnesota;unitedstates;62
muglasitkikocmanuniversitesi;mugla;turkiye;62
nationalinstituteoftechnologytiruchirappalli;tamilnadu;india;62
thewarrenalpertmedicalschool;rhodeisland;unitedstates;61
cullencollegeofengineering;texas;unitedstates;61
tumschoolofmanagement,munich;bayern;germany;61
institutesofscienceanddevelopment;beijing;china;61
universityofconnecticutaverypointcampus;connecticut;unitedstates;61
huazhonguniversityofscienceandtechnology;hubei;china;61
universiteitutrecht;utrecht;netherlands;59
birlainstituteoftechnologyandscience,pilani;rajasthan;india;59
universityofgourbanga;westbengal;india;58
princeofsongklauniversity;songkhla;thailand;58
facultyofgeo-informationscienceandearthobservation-itc;overijssel;netherlands;58
whartonschooloftheuniversityofpennsylvania;pennsylvania;unitedstates;58
eberhardkarlsuniversitattubingen;baden-wurttemberg;germany;58
universidadcomplutensedemadrid;madrid;spain;57
schoolofcomputerscience;pennsylvania;unitedstates;57
wuhanuniversity;hubei;china;57
collegeofengineering;massachusetts;unitedstates;57
theroboticsinstitute;pennsylvania;unitedstates;57
lovelyprofessionaluniversity;punjab;india;56
schoolofhealth;razavikhorasan;iran;56
collegeofengineeringandcomputerscience;florida;unitedstates;56
instituteforsoilsciences;budapest;hungary;56
nanjingnormaluniversity;jiangsu;china;55
universitatsklinikumfreiburg;baden-wurttemberg;germany;55
norduniversitet;nordland;norway;55
beijingjiaotonguniversity;beijing;china;55
universidadedoporto;porto;portugal;54
thegraingercollegeofengineering;illinois;unitedstates;54
"texasa&amp;muniversity-sanantonio";texas;unitedstates;54
universidaddevalladolid;valladolid;spain;54
universityofalberta;alberta;canada;53
centraluniversityoffinanceandeconomics;beijing;china;53
drexeluniversity;pennsylvania;unitedstates;53
universityoffloridacollegeofmedicine;florida;unitedstates;52
indianinstituteoftechnologykharagpur;westbengal;india;52
universityofwarsaw;lesserpolandvoivodeship;poland;52
shahidbeheshtiuniversityofmedicalsciences;tehran;iran;52
theuniversityofnorthcarolinaatgreensboro;northcarolina;unitedstates;51
erikjonssonschoolofengineeringandcomputerscience;texas;unitedstates;51
theworldbank,usa;washington,d.c.;unitedstates;51
universiteittwente;overijssel;netherlands;51
kennesawstateuniversity;georgia;unitedstates;50
keylaboratoryofsystemcontrolandinformationprocessing,ministryofeducation;shanghai;china;49
theuniversityofsydney;newsouthwales;australia;49
microsoftsemanticmachines;;;49
keylaboratoryofroadandtrafficengineeringofthestateministryofeducation;shanghai;china;48
semnanuniversity;semnan;iran;48
dakotastateuniversity;southdakota;unitedstates;48
theuniversityofbritishcolumbia;britishcolumbia;canada;48
thegeorgewashingtonuniversity;washington,d.c.;unitedstates;47
theohiostateuniversity;ohio;unitedstates;47
macquarieuniversity;newsouthwales;australia;47
zhejianglab;zhejiang;china;47
mitsloanschoolofmanagement;massachusetts;unitedstates;47
universidadefederaldoestadodoriodejaneiro;riodejaneiro;brazil;47
institutonacionaldepesquisasespaciais;saopaulo;brazil;46
koreaadvancedinstituteofscienceandtechnology;daejeon;southkorea;46
collegeofscienceandengineering;minnesota;unitedstates;46
collegeofengineeringandcomputing;missouri;unitedstates;46
universityofcoloradodenver;colorado;unitedstates;45
queenslanduniversityoftechnology;queensland;australia;45
jahangirnagaruniversity;dhaka;bangladesh;45
fudanuniversity;shanghai;china;45
carnegiemellonuniversity;pennsylvania;unitedstates;45
oceanuniversityofchina;shandong;china;45
beihanguniversity;beijing;china;44
universitetetibergen;hordaland;norway;44
budapestuniversityoftechnologyandeconomics;budapest;hungary;44
georg-august-universitatgottingen;niedersachsen;germany;44
collegeofengineering;illinois;unitedstates;44
kldeemedtobeuniversity;andhrapradesh;india;44
academyofmilitarysciences;beijing;china;43
universiteduquebecamontreal;quebec;canada;43
narainstituteofscienceandtechnology;nara;japan;43
advancedinstituteforai;;;42
universitetetioslo;oslo;norway;42
kyungpooknationaluniversity(knu);daegu;southkorea;42
universityofzambia;lusaka;zambia;42
microsoftrd;;india;42
universityofsoutherncalifornia;california;unitedstates;41
aarhusuniversitet;midtjylland;denmark;41
universiteitantwerpen;van;belgium;41
universidadedominho;braga;portugal;40
nationalinstituteoftechnologykurukshetra;haryana;india;40
khawajafreeduniversity;punjab;pakistan;40
zhejianguniversity;zhejiang;china;40
georgemasonuniversity;virginia;unitedstates;40
universitatroviraivirgili;tarragona;spain;39
collegeofagriculture;indiana;unitedstates;39
centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional;mexico;mexico;39
microsoftresearch;washington;unitedstates;39
uwcollegeofengineering;washington;unitedstates;39
theuniversityoftokyo;tokyo;japan;39
universitatsklinikumcarlgustavcarusdresden;sachsen;germany;38
deutscheselektronen-synchrotron(desy);hamburg;germany;38
openuniversiteit;limburg;netherlands;38
simonfraseruniversity;britishcolumbia;canada;38
idener;sevilla;spain;38
peoplesliberationarmyengineeringuniversity;jiangsu;china;37
chineseacademyofenvironmentalplanning;beijing;china;37
georgiainstituteoftechnology;georgia;unitedstates;37
universitatregensburg;bayern;germany;37
europeancommissionjointresearchcentre;brussels;belgium;37
cornelluniversity;newyork;unitedstates;37
departmentofanesthesiology;california;unitedstates;37
novainformationmanagementschool,universidadenovadelisboa;lisboa;portugal;37
departmentofelectricalengineeringandcomputersciences;california;unitedstates;37
chevroncorporation;california;unitedstates;36
michiganstateuniversity;michigan;unitedstates;36
uamscollegeofmedicine;arkansas;unitedstates;36
harvardmedicalschool;massachusetts;unitedstates;35
collegeofinformationscienceandelectronicengineering,zhejianguniversity;zhejiang;china;35
nationalresearchinstituteforsciencepolicy(nrisp);tehran;iran;35
ankarayildirimbeyazituniversity;ankara;turkey;35
samsununiversity;samsun;turkey;35
chongqinguniversityoftechnology;chongqing;china;35
griffithbusinessschool;queensland;australia;35
clemsonuniversitycollegeofengineering,computingandappliedsciences;southcarolina;unitedstates;35
uscviterbischoolofengineering;california;unitedstates;35
sultanqaboosuniversity;muscat;oman;34
universityofminnesotatwincities;minnesota;unitedstates;34
universityofpennsylvania;pennsylvania;unitedstates;34
southchinauniversityoftechnology;guangdong;china;34
purdueuniversity;indiana;unitedstates;34
bucharestuniversityofeconomicstudies;bucharest;romania;34
universidaddelcauca;cauca;colombia;33
boschcenterforartificialintelligence;haifa;israel;33
pontificiauniversidadjaveriana;distritocapital;colombia;33
prattschoolofengineering;northcarolina;unitedstates;33
bethisraeldeaconessmedicalcenter;massachusetts;unitedstates;33
universititeknologipetronas;perak;malaysia;33
northwesternuniversity;illinois;unitedstates;33
theuniversityoftexasataustin;texas;unitedstates;33
mitschoolofengineering;massachusetts;unitedstates;32
shandongagriculturaluniversity;shandong;china;32
manipalinstituteoftechnology;karnataka;india;32
harvarduniversity;massachusetts;unitedstates;32
cquniversityaustralia;queensland;australia;32
indianinstituteoftechnologydelhi;delhi;india;32
vitbhopaluniversity;madhyapradesh;india;32
universidadefederaldevicosa;minasgerais;brazil;32
analytikkconsulting;newsouthwales;australia;32
zhejiangnormaluniversity;zhejiang;china;32
northeastelectricpoweruniversity;jilin;china;32
researchcenterforeco-environmentalscienceschineseacademyofsciences;beijing;china;32
universityofsurrey;surrey;unitedkingdom;32
collegeofengineeringandcomputerscience;michigan;unitedstates;31
jawaharlalnehruuniversity;delhi;india;31
universitimalaya;kualalumpur;malaysia;31
griffithuniversity;queensland;australia;30
universitemoulayismail;meknes-tafilalet;morocco;30
universitelibredebruxelles;brussels-capitalregion;belgium;30
henanuniversity;henan;china;30
easttennesseestateuniversity;tennessee;unitedstates;30
uclasamuelischoolofengineering;california;unitedstates;30
"nanjinguniversityofinformationscience&amp;technology";jiangsu;china;30
pukyongnationaluniversity;busan;southkorea;30
science-metrix;quebec;canada;30
technischeuniversiteiteindhoven;noord-brabant;netherlands;29
newjerseyinstituteoftechnology;newjersey;unitedstates;29
eastchinanormaluniversity;shanghai;china;29
swansonschoolofengineering;pennsylvania;unitedstates;29
universitatdevalencia;valencia;spain;29
ucsantabarbaracollegeofengineering;california;unitedstates;29
californiainstituteoftechnology;california;unitedstates;29
harvardschoolofdentalmedicine;massachusetts;unitedstates;29
sichuanuniversity;sichuan;china;29
universityoftechnologysydney;newsouthwales;australia;29
shandonguniversity;shandong;china;28
tongjimedicalcollegeofhuazhonguniversityofscienceandtechnology;hubei;china;28
beijinguniversityoftechnology;beijing;china;28
anhuinormaluniversity;anhui;china;28
universitycollegeofrouzbahan;mazandaran;iran;28
oxfordsocialsciencesdivision;oxfordshire;unitedkingdom;28
universidadefederaldepernambuco;pernambuco;brazil;28
technischeuniversitatberlin;berlin;germany;28
columbiauniversity;newyork;unitedstates;28
seoulnationaluniversity;seoul;southkorea;28
ucsfschoolofmedicine;california;unitedstates;28
theuniversityofutah;utah;unitedstates;28
microsoftazureai;;;28
usdanaturalresourcesconservationservice;districtofcolumbia;unitedstates;28
nagoyainstituteoftechnology;aichi;japan;27
texasaandminternationaluniversity;texas;unitedstates;27
huaqiaouniversity;fujian;china;27
universityofsussex;eastsussex;unitedkingdom;27
universityofillinoisurbana-champaign;illinois;unitedstates;27
universityofconnecticut;connecticut;unitedstates;27
universityofbern;bern;switzerland;27
lanzhoujiaotonguniversity;gansu;china;27
coloradostateuniversity;colorado;unitedstates;27
universidadefederaldoespiritosanto;espiritosanto;brazil;27
theuniversityoftexasmdandersoncancercenter;texas;unitedstates;27
massachusettsgeneralhospital;massachusetts;unitedstates;27
shenzhenbaylaboratory;guangdong;china;27
khalifauniversityofscienceandtechnology;abudhabi;unitedarabemirates;26
harrisburguniversityofscienceandtechnology;pennsylvania;unitedstates;26
istanbulbilgiuniversitesi;istanbul;turkiye;26
universityofliverpool;merseyside;unitedkingdom;26
woosonguniversity;daejeon;southkorea;26
tecnologicodemonterrey;nuevoleon;mexico;26
ministryofnaturalresourcesofthepeople'srepublicofchina;beijing;china;26
daffodilinternationaluniversity;dhaka;bangladesh;26
sutterhealth;california;unitedstates;26
boisestateuniversity;idaho;unitedstates;25
universityofprimorska;koper;slovenia;25
nyugrossmanschoolofmedicine;newyork;unitedstates;25
collegeofengineering;georgia;unitedstates;25
nederlandseorganisatievoortoegepastnatuurwetenschappelijkonderzoek-tno;zuid-holland;netherlands;25
chineseresearchacademyofenvironmentalsciences;beijing;china;25
ateneodemanilauniversity;quezoncity;philippines;25
hussainiadamufederalpolytechnic;jigawa;nigeria;25
"universityofengineering&amp;managementkolkata";westbengal;india;25
theuniversityofnorthcarolinaatchapelhill;northcarolina;unitedstates;24
trentuniversity;ontario;canada;24
miamiuniversity;ohio;unitedstates;24
universitatheidelberg;baden-wurttemberg;germany;24
schoolofcomputingandcommunications,lancasteruniversity;lancashire;unitedkingdom;24
virginiapolytechnicinstituteandstateuniversity;virginia;unitedstates;24
nyushanghai;shanghai;china;24
magyartudomanyosakademia;budapest;hungary;24
technischeuniversitatmunchen;bayern;germany;23
shenyanguniversityoftechnology;liaoning;china;23
aberystwythuniversity;ceredigion;unitedkingdom;23
psychiatrischeuniversitatsklinikzurich;zurich;switzerland;23
commonwealthscientificandindustrialresearchorganisation;australiancapitalterritory;australia;23
shandongnormaluniversity;shandong;china;23
heilongjianguniversityofscienceandtechnology;heilongjiang;china;23
okinawainstituteofscienceandtechnologygraduateuniversity;okinawa;japan;23
departmentoffood,agriculturalandbiologicalengineering;ohio;unitedstates;23
pacificnorthwestnationallaboratory;washington;unitedstates;23
departmentofbiomedicalengineering;northcarolina;unitedstates;23
yunnanuniversity;yunnan;china;23
theuniversityofauckland;aucklandregion;newzealand;23
americanuniversityofthemiddleeast;alahmadi;kuwait;23
"wageningenuniversity&amp;research";gelderland;netherlands;23
informationsciencesinstitute;california;unitedstates;23
mica,india;gujarat;india;23
universityofnorthernbritishcolumbia;britishcolumbia;canada;22
universidadedebrasilia;distritofederal;brazil;22
helmholtzzentrumfurumweltforschung;sachsen;germany;22
universityofmaryland,baltimorecounty(umbc);maryland;unitedstates;22
frankfurtinstituteforadvancedstudies;hessen;germany;22
laureateinstituteforbrainresearch;oklahoma;unitedstates;22
hunaninstituteofengineering;hunan;china;22
universidaddealcala;madrid;spain;22
universityofexeter;devon;unitedkingdom;22
nationalacademyofmedicine;districtofcolumbia;unitedstates;22
ucsiuniversity;kualalumpur;malaysia;21
newyorkuniversity;newyork;unitedstates;21
unswmedicine;newsouthwales;australia;21
oakridgenationallaboratory;tennessee;unitedstates;21
universidaddechile;regionmetropolitanadesantiago;chile;21
linkopingsuniversitet;ostergotland;sweden;21
amritaschoolofengineering,coimbatore;tamilnadu;india;21
yapikredibank;istanbul;turkey;21
universityofvictoria;britishcolumbia;canada;21
nationalpingtunguniversity;pingtung;taiwan;21
sigopt:anintelcompany;;;21
datascientistconsultant;;unitedstates;21
universidadedoalgarve;faro;portugal;20
yaleschoolofmedicine;connecticut;unitedstates;20
harbinengineeringuniversity;heilongjiang;china;20
rollinsschoolofpublichealth;georgia;unitedstates;20
universitisainsmalaysia,healthcampus;kelantan;malaysia;20
soganguniversity;seoul;southkorea;20
maxplanckinstituteforintelligentsystems;baden-wurttemberg;germany;20
murciainstituteofagri-foodresearchanddevelopment(imida);murcia;spain;20
floridastateuniversity;florida;unitedstates;20
departmentofsurgery;california;unitedstates;20
osramoptosemiconductors;bayern;germany;19
departmentofenvironmentalsciencesandengineering;northcarolina;unitedstates;19
natureconservancy;virginia;unitedstates;19
noaanationalmarinefisheriesservicesouthwestregionaloffice;california;unitedstates;19
pontificiauniversidadecatolicadoriograndedosul;riograndedosul;brazil;19
dardenschoolofbusiness;virginia;unitedstates;19
s.v.nationalinstituteoftechnology;gujarat;india;19
kyungheeuniversity;seoul;southkorea;19
faculteitelektrotechniek,wiskundeeninformatica,tudelft;zuid-holland;netherlands;19
iranuniversityofscienceandtechnology;tehran;iran;19
umeauniversitet;vasterbotten;sweden;19
universityoftexashealthsciencecenterathouston;texas;unitedstates;19
universityofcambridge;cambridgeshire;unitedkingdom;19
universityofibadan;oyo;nigeria;19
universityoftehran;tehran;iran;19
chinauniversityofminingandtechnology;jiangsu;china;18
duytanuniversity;danang;vietnam;18
kentstateuniversity;ohio;unitedstates;18
universityofvirginia;virginia;unitedstates;18
stellenboschuniversity;westerncape;southafrica;18
nationalcancerinstitute(nci);maryland;unitedstates;18
westernmichiganuniversity;michigan;unitedstates;18
boschcenterforai;pennsylvania;unitedstates;18
chongqinguniversityofscienceandtechnology;chongqing;china;18
vidyasagaruniversity;westbengal;india;18
b.n.minstituteoftechnology;karnataka;india;18
theuniversityofarizona;arizona;unitedstates;18
panditdeendayalenergyuniversity;gujarat;india;17
northwesternpolytechnicaluniversity;shaanxi;china;17
budapesticorvinusegyetem;budapest;hungary;17
xidianuniversity;shaanxi;china;17
internationallivestockresearchinstitutenairobi;nairobi;kenya;17
shenzhenuniversity;guangdong;china;17
fundacioncartif;valladolid;spain;17
fundacaooswaldocruz;riodejaneiro;brazil;17
mckelveyschoolofengineering;missouri;unitedstates;17
quinten;paris;france;17
sankaranethralaya;tamilnadu;india;17
nuffieldcollege,universityofoxford;oxfordshire;unitedkingdom;16
kalingainstituteofindustrialtechnology,bhubaneswar;odisha;india;16
universityofcalifornia,davis;california;unitedstates;16
stanforduniversityschoolofmedicine;california;unitedstates;16
kyotouniversity;kyoto;japan;16
carletonuniversity;ontario;canada;16
universityofscienceandtechnology(ust);daejeon;southkorea;16
universitateadunareadejosdingalati;galati;romania;16
universityofthewitwatersrand,johannesburg;gauteng;southafrica;16
beijinguniversityofchemicaltechnology;beijing;china;16
airforceresearchlaboratory;ohio;unitedstates;16
velloreinstituteoftechnology;tamilnadu;india;16
dalhousieuniversity;novascotia;canada;16
europeanallianceforpersonalisedmedicine;brussels;belgium;15
facebookresearch;california;unitedstates;15
friedrich-schiller-universitatjena;thuringen;germany;15
instituteofautomationchineseacademyofsciences;beijing;china;15
universityofcalgary;alberta;canada;15
megagonlabs;california;unitedstates;15
northdakotastateuniversity;northdakota;unitedstates;15
departmentofcomputerscience;texas;unitedstates;15
universidadedesaopaulo;saopaulo;brazil;15
collegeofengineering;utah;unitedstates;15
thuyloiuniversity;hanoi;vietnam;15
worldtradeorganization;geneva;switzerland;15
ucrschoolofmedicine;california;unitedstates;15
vignansfoundationforsciencetechnologyandresearchuniversity;andhrapradesh;india;14
ontariotechuniversity;ontario;canada;14
universityofmassachusettslowell;massachusetts;unitedstates;14
universityofjyvaskyla;centralfinland;finland;14
collegeofengineeringandarchitecture;districtofcolumbia;unitedstates;14
goteborgsuniversitet;vastragotaland;sweden;14
universiteitvanamsterdam;noord-holland;netherlands;14
instituteofsciencetokyo;tokyo;japan;14
famu-fsucollegeofengineering;florida;unitedstates;14
humansciencesresearchcouncilofsouthafrica;gauteng;southafrica;14
universitathamburg;hamburg;germany;13
armourcollegeofengineering;illinois;unitedstates;13
ticklecollegeofengineering;tennessee;unitedstates;13
brookhavennationallaboratory;newyork;unitedstates;13
amazon.com,inc.;washington;unitedstates;13
aaltouniversity;uusimaa;finland;13
universitatulm;baden-wurttemberg;germany;13
guilintourismuniversity;guangxi;china;13
pacificgraduateschoolofpsychology;california;unitedstates;13
aarupadaiveeduinstituteoftechnology;tamilnadu;india;13
agencyfordefensedevelopment;daejeon;southkorea;13
facultyofmedicineandhealth;newsouthwales;australia;13
instituteofgeographicsciencesandnaturalresourcesresearch,chineseacademyofsciences;beijing;china;13
universidaddeextremadura;badajoz;spain;13
zakirhusaincollegeofengineeringandtechnology;uttarpradesh;india;13
nationalrenewableenergylaboratory;colorado;unitedstates;13
westvirginiauniversityschoolofmedicinemorgantown;westvirginia;unitedstates;13
manukauinstituteoftechnology;auckland;newzealand;13
keiouniversity;tokyo;japan;13
radbouduniversiteit;gelderland;netherlands;12
rabdanacademy;abudhabi;unitedarabemirates;12
fujiannormaluniversity;fujian;china;12
uniwersytetmikolajakopernikawtoruniu;kuyavian-pomeranianvoivodeship;poland;12
fundacaogetuliovargas;riodejaneiro;brazil;12
facultyofengineering;newsouthwales;australia;12
sasinstitute,inc.;northcarolina;unitedstates;12
kunminguniversityofscienceandtechnology;yunnan;china;12
vnuhcm-universityofinformationtechnology;hochiminhcity;vietnam;12
baskinschoolofengineering;california;unitedstates;12
kalasalingamacademyofresearchandeducation;tamilnadu;india;12
stanfordlawschool;california;unitedstates;12
sunyat-senuniversity;guangdong;china;12
theassamroyalglobaluniversity;assam;india;12
westernuniversity;ontario;canada;12
nationalinstituteforenvironmentalstudiesofjapan;ibaraki;japan;12
r.v.collegeofengineering;karnataka;india;11
beijinginstituteoftechnology;beijing;china;11
izmirbakircayuniversity;izmir;turkey;11
"universidadeestadualpaulista""juliodemesquitafilho""";saopaulo;brazil;11
zhejianguniversityoftechnology;zhejiang;china;11
u.s.departmentoftransportation;districtofcolumbia;unitedstates;11
crearesearchcenterforcerealandindustrialcrops;bologna;italy;11
unitednationsuniversityworldinstitutefordevelopmenteconomicsresearch;uusimaa;finland;11
mcgillfacultyofmedicineandhealthsciences;quebec;canada;11
victoriauniversityofwellington;wellingtonregion;newzealand;11
stanfordengineering;california;unitedstates;11
nanjinguniversityofaeronauticsandastronautics;jiangsu;china;11
l-universitata'malta;msida;malta;11
hokkaidouniversity;hokkaido;japan;11
collegeofengineering;texas;unitedstates;11
imamkhomeiniinternationaluniversity;qazvin;iran;11
kletechnologicaluniversity;karnataka;india;11
banqueducanada;ontario;canada;11
jaypeeinstituteofinformationtechnology;uttarpradesh;india;11
chung-anguniversity;seoul;southkorea;11
boschrexrothag;bayern;germany;11
universidadefederaldabahia;bahia;brazil;11
princessnourahbintabdulrahmanuniversity;arriyad;saudiarabia;11
sunycollegeofenvironmentalscienceandforestry;newyork;unitedstates;10
whu-ottobeisheimschoolofmanagement;rheinland-pfalz;germany;10
tuftsuniversity;massachusetts;unitedstates;10
universityofalabama;colorado;unitedstates;10
universityofcalifornia,irvine;california;unitedstates;10
universityatbuffalo,thestateuniversityofnewyork;newyork;unitedstates;10
"acropolisinstituteoftechnology&amp;research,indore";madhyapradesh;india;10
animalandplanthealthagency;surrey;unitedkingdom;10
universititeknologimara;selangor;malaysia;10
srikarannarendraagricultureuniversity,jobner;rajasthan;india;10
samuelginncollegeofengineering;alabama;unitedstates;10
dokuzeyluluniversitesi;izmir;turkiye;10
lutuniversity;southkarelia;finland;10
facultyofhealth;ontario;canada;10
nationalinstituteoftechnologypatna;bihar;india;10
nationaluniversityofdefensetechnologychina;hunan;china;10
"gsssinstituteofengineering&amp;technologyforwomen";karnataka;india;10
masseyuniversity;manawatu-wanganuiregion;newzealand;10
emoryuniversity;georgia;unitedstates;10
gitamuniversity;andhrapradesh;india;10
northeasternuniversity;massachusetts;unitedstates;10
riceuniversity;texas;unitedstates;10
fiucollegeofengineeringandcomputing;florida;unitedstates;10
collegeofengineering,architectureandtechnology;oklahoma;unitedstates;10
pennsylvaniastateuniversity;pennsylvania;unitedstates;10
collegeofengineeringandcomputing;virginia;unitedstates;10
syddanskuniversitet;syddanmark;denmark;9
