state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
cuenca;na;ecuador;1;1249;17164.1665963389;0.10255739781975334;128.09418987687192;624.5;250.89891575823057;2020;4
ontario;on;canada;3;2120;1077587.553876187;0.21597904737258924;152.62519347662973;530.0;227.61372417466745;2020;5
california;ca;unitedstates;3;1759;409736.0520512069;0.2321393727665417;136.1110522321156;439.75;192.03106386829404;2020;1
shanghai;na;china;2;1196;6746.0374352377;0.22683815720019707;135.64921800571784;398.6666666666667;178.18090760986158;2020;3
westernaustralia;wa;australia;1;790;2528138.6968684313;0.06782882636702187;53.584772829947276;395.0;149.55086721877143;2020;5
busan;na;southkorea;1;608;282.0941524978;0.17712345894985826;107.69106304151383;304.0;137.28939550015457;2020;1
berlin;berlin;germany;1;590;889.247879319;0.14724287842585465;86.87329827125424;295.0;127.3401803832267;2020;4
quebec;qc;canada;1;562;1505505.2764716432;0.07030054991526741;39.50890905238028;281.0;106.85973653409853;2020;8
uusimaa;uusimaa;finland;1;523;9037.1435028818;0.10977901512438383;57.414424910052745;261.5;106.34140130839238;2020;2
beijing;beijing;china;1;472;16251.9254289633;0.10313501359362136;48.67972641618928;236.0;94.9276204765943;2020;8
newjersey;nj;unitedstates;1;461;19667.4032436701;0.10114528085196968;46.62797447275803;230.5;92.40970658453666;2020;5
