state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
massachusetts;ma;unitedstates;5;1602;21161.5293886358;0.5020086664359557;160.8435767260802;267.0;142.78186179750537;2021;1
dhaka;na;bangladesh;1;613;30548.5646266249;0.09683255190365818;59.35835431694247;306.5;121.98506228961537;2021;12
guangdong;guangdong;china;1;607;175489.8177846857;0.08281338946616137;50.26772740595996;303.5;117.95018026514204;2021;7
nordrhein-westfalen;nordrhein-westfalen;germany;1;579;34537.8361635312;0.09569524824661284;55.40754873478883;289.5;115.00108132767848;2021;6
jammuandkashmir;jk;india;1;580;42553.2471657589;0.09382152473763043;54.41648434782565;290.0;114.83676862418775;2021;9
gelderland;gelderland;netherlands;3;781;5133.7128302247;0.35113266985252156;91.41153838493979;195.25;95.67089035159744;2021;5
maryland;md;unitedstates;6;1170;25461.8359249494;0.5914257896294873;115.32802897775004;167.14285714285714;94.35410397007888;2021;5
queensland;qld;australia;1;458;1730135.5915559076;0.06961989180288229;31.885910445720093;229.0;86.98517677917432;2021;12
oxfordshire;oxfordshire;unitedkingdom;2;556;2617.0936147012;0.2541230930589245;70.646219870381;185.33333333333334;85.41122543225777;2021;7
saintgeorge;saintgeorge;saintvincentandthegrenadines;5;555;55.3928261706;1.2399742025790135;137.6371364862705;92.5;77.12570356294984;2021;3
newyork;ny;unitedstates;3;648;136932.6539458316;0.25365148626740674;54.78872103375985;162.0;72.34745750667575;2021;1
zhejiang;zhejiang;china;1;329;101337.2056883386;0.08675872111166075;28.543619245736387;164.5;64.37679265561601;2021;6
shanghai;na;china;2;399;6746.0374352377;0.22683815720019707;45.254212361439315;133.0;59.493683506213166;2021;12
ontario;on;canada;4;634;1077587.553876187;0.2879720631634523;45.643572011407194;126.8;57.57718135819022;2021;10
tehran;tehran;iran;2;373;14417.313695594;0.2088499222683825;38.95051050305334;124.33333333333333;54.497564586218346;2021;6
brest;na;france;1;269;32942.5726633818;0.09613026228018962;25.859040553371006;134.5;53.4850569385504;2021;5
connecticut;ct;unitedstates;1;257;12704.5232646375;0.10582243413055054;27.19636557155149;128.5;51.93406266856068;2021;6
alberta;ab;canada;1;266;663739.1300613766;0.07459543548910089;19.84238584010084;133.0;50.97232709186331;2021;1
zurich;zh;switzerland;2;290;1738.6108428883;0.26804561073939476;38.86661355721225;96.66666666666667;45.267108611539435;2021;12
madrid;na;spain;1;198;8000.7993162946;0.11126661597479331;22.030789963009077;99.0;40.38068552632796;2021;2
australiancapitalterritory;act;australia;1;191;2349.2816671833;0.1288279542446975;24.606139260737223;95.5;40.078322404993976;2021;2
florida;fl;unitedstates;2;280;146717.8790698472;0.16811987175619805;23.536782045867728;93.33333333333333;39.01274508365242;2021;6
newjersey;nj;unitedstates;1;193;19667.4032436701;0.10114528085196968;19.52103920443015;96.5;38.707394828427375;2021;5
yunnan;yunnan;china;1;198;385394.9249282127;0.07774824620440893;15.394152748472969;99.0;38.15730033155913;2021;7
henan;henan;china;1;184;166146.9719278261;0.08319028716704961;15.307012838737128;92.0;35.79673437530139;2021;4
shandong;shandong;china;1;172;155914.8264022369;0.08363251774969648;14.384793052947794;86.0;33.4894751902325;2021;1
california;ca;unitedstates;2;243;409736.0520512069;0.15475958184436114;18.803289194089878;81.0;33.319349591978074;2021;6
brandenburg;brandenburg;germany;1;162;30037.6959402187;0.09699093674658217;15.71253175294631;81.0;32.2698408965643;2021;1
sachsen;sachsen;germany;1;158;18166.8780464507;0.10196371541002419;16.11026703478382;79.0;31.737410250064613;2021;5
newsouthwales;nsw;australia;2;229;801934.7316220269;0.1471152492749454;16.844696041981248;76.33333333333333;31.10838154152984;2021;3
michigan;mi;unitedstates;2;223;250043.5692191957;0.16090888472364837;17.941340646686793;74.33333333333333;30.81186095491459;2021;7
newfoundlandandlabrador;nl;canada;1;157;403323.6392799639;0.07747435419363921;12.163473608401357;78.5;30.246982654198334;2021;1
minnesota;mn;unitedstates;1;154;224780.1530011972;0.08114984424913228;12.497076014366373;77.0;29.859408619538502;2021;2
louisiana;la;unitedstates;1;148;119547.6575548466;0.08553237977200455;12.658792206256674;74.0;28.914774862009562;2021;2
virginia;va;unitedstates;1;147;103724.922258893;0.08658377979774737;12.727815630268864;73.5;28.771466470022204;2021;1
beijing;na;china;1;142;16251.9254289633;0.10313501359362136;14.645171930294234;71.0;28.582768981295953;2021;2
braga;braga;portugal;1;132;2698.6616112343;0.1265681522741739;16.706996100190956;66.0;27.611188084155042;2021;1
bristol;na;unitedkingdom;1;116;122.0538383163;0.2077869415754545;24.10328522275272;58.0;27.43702405477606;2021;9
texas;tx;unitedstates;1;142;685338.8687343894;0.07441766233424105;10.567308051462227;71.0;27.21390857126549;2021;7
anhui;anhui;china;1;136;140193.6675195935;0.084382579958653;11.476030874376809;68.0;26.52013781811182;2021;10
noord-holland;noord-holland;netherlands;1;122;3485.8391249585;0.12259783473096017;14.956935837177141;61.0;25.359844557302704;2021;6
berlin;na;germany;1;104;889.247879319;0.14724287842585465;15.313259356288885;52.0;22.486834078238246;2021;4
ohio;oh;unitedstates;1;114;116043.6526534473;0.08575056800936888;9.775564753068053;57.0;22.28710510702581;2021;11
hubei;hubei;china;1;112;185599.3219275883;0.0824310510589788;9.232277718605625;56.0;21.771569589888202;2021;4
heilongjiang;heilongjiang;china;1;113;452255.9859723494;0.07679308483631773;8.677618586503904;56.5;21.751470557113407;2021;6
kelantan;kelantan;malaysia;1;103;15084.281730743;0.10393416995985211;10.705219505864768;51.5;20.76971789194154;2021;1
uttarpradesh;up;india;1;105;240261.4837625755;0.08071359022633516;8.474926973765191;52.5;20.351880187997175;2021;5
baden-wurttemberg;baden-wurttemberg;germany;1;101;36123.5600929418;0.09528593560221361;9.623879495823576;50.5;20.0730551438086;2021;1
bayern;bayern;germany;1;101;70023.8710338274;0.08963299606120292;9.052932602181496;50.5;19.88085519941423;2021;12
