state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
maryland;md;unitedstates;4;4582;25461.8359249494;0.3942838597529916;451.65216134705184;916.4;456.14881506893494;2020;6
ontario;on;canada;4;4685;1077587.553876187;0.2879720631634523;337.28727898019355;937.0;424.8584170144523;2020;6
pennsylvania;pa;unitedstates;3;3506;119356.6385566692;0.25663224042412497;299.9175449756607;876.5;392.224725738695;2020;5
beijing;na;china;7;4527;16251.9254289633;0.7219450951553495;466.89220653832393;565.875;344.4963838778264;2020;3
california;ca;unitedstates;6;4272;409736.0520512069;0.4642787455330834;330.5664668195554;610.2857142857143;313.77215328360097;2020;8
ljubljana;na;slovenia;1;1211;276.4264340186;0.17776021363379355;215.26761871052398;605.5;273.64845964138595;2020;10
guangdong;guangdong;china;2;1946;175489.8177846857;0.16562677893232275;161.15485590115006;648.6666666666666;269.9957164489163;2020;3
uttarpradesh;up;india;1;1241;240261.4837625755;0.08071359022633516;100.16556547088193;620.5;240.24875968703608;2020;6
connecticut;ct;unitedstates;2;1613;12704.5232646375;0.21164486826110107;170.69158625257802;537.6666666666666;236.18996592916858;2020;9
hubei;hubei;china;1;1185;185599.3219275883;0.0824310510589788;97.68079550488987;592.5;230.0877421853163;2020;5
oxfordshire;oxfordshire;unitedkingdom;2;1404;2617.0936147012;0.2541230930589245;178.394411327365;468.0;215.5495114734746;2020;5
hampshire;hampshire;unitedkingdom;1;990;3642.39866055;0.12194122296466334;120.7218107350167;495.0;205.28125065266045;2020;10
madrid;madrid;spain;1;896;8000.7993162946;0.11126661597479331;99.6948879134148;448.0;182.60205150979652;2020;7
tennessee;tn;unitedstates;1;889;109298.3231164403;0.08619318380133492;76.62574039938674;444.5;173.73731119439603;2020;12
berlin;berlin;germany;2;1051;889.247879319;0.2944857568517093;154.75226522557324;350.3333333333333;168.46002810525275;2020;5
newyork;ny;unitedstates;3;1507;136932.6539458316;0.25365148626740674;127.41759660166065;376.75;168.14041602930936;2020;11
northcarolina;nc;unitedstates;1;860;127661.4141922641;0.08505466489441733;73.1470118091989;430.0;167.7440221580311;2020;10
manitoba;mb;canada;1;813;652611.9843800333;0.07468962971225748;60.72266895606533;406.5;155.7657861952592;2020;11
districtofcolumbia;dc;unitedstates;1;668;162.2352916304;0.19626343209724836;131.10397264096193;334.0;155.10007869101972;2020;9
massachusetts;ma;unitedstates;2;1012;21161.5293886358;0.20080346657438225;101.60655408663742;337.3333333333333;146.38023029551505;2020;12
ohio;oh;unitedstates;2;1045;116043.6526534473;0.17150113601873776;89.60934356979048;348.3333333333333;146.03805934638083;2020;4
khulna;na;bangladesh;1;714;21822.3916259036;0.10009270903127968;71.4661942483337;357.0;142.85542898578834;2020;1
hunan;hunan;china;2;958;211351.4896151163;0.1631150726730318;78.13211981038224;319.3333333333333;132.54285607212952;2020;7
utrecht;na;netherlands;1;582;1395.3875657593;0.1380901930357203;80.36849234678921;291.0;123.83552751327498;2020;1
baden-wurttemberg;baden-wurttemberg;germany;1;595;36123.5600929418;0.09528593560221361;56.6951316833171;297.5;118.0968058729731;2020;3
regionmetropolitanadesantiago;rm;chile;1;561;16080.9937882115;0.10324759607100759;57.921901395835256;280.5;112.8417163306354;2020;1
barcelona;barcelona;spain;1;547;7753.0499164184;0.11165735681899873;61.076574179992306;273.5;111.56274384560378;2020;11
jharkhand;jh;india;1;566;77947.9887723991;0.0887799073966381;50.24942758649717;283.0;111.11273583129794;2020;4
centralfinland;centralfinland;finland;1;538;19394.201850595;0.10128858335856164;54.49325784690616;269.0;107.86484881008823;2020;5
kentucky;ky;unitedstates;1;547;104577.7678429517;0.08652243622599944;47.32777261562169;273.5;106.97143168394923;2020;7
newhampshire;nh;unitedstates;1;532;24266.4317038202;0.09904039296502531;52.68948905739347;266.0;106.26284315011951;2020;12
haifa;na;israel;1;477;856.7722104516;0.1480529868111018;70.62127470889556;238.5;103.08977589856887;2020;1
lodz;na;poland;1;507;18545.1970395387;0.10174989431954262;51.58719642000811;253.5;101.72964877144256;2020;12
guangxi;guangxi;china;1;518;237306.6972864439;0.08079428617877338;41.85144024060461;259.0;100.31074484226112;2020;12
iowa;ia;unitedstates;1;508;145446.3632933674;0.08412148479851612;42.73371427764619;254.0;98.93927858748157;2020;8
jiangxi;jiangxi;china;1;503;167798.2020149683;0.08312190364579146;41.81031753383311;251.5;97.7978131458263;2020;9
quebec;qc;canada;1;511;1505505.2764716432;0.07030054991526741;35.923581006701646;255.5;97.16462718553896;2020;2
newsouthwales;nsw;australia;1;500;801934.7316220269;0.0735576246374727;36.77881231873635;250.0;95.61745664779129;2020;11
tehran;tehran;iran;1;474;14417.313695594;0.10442496113419125;49.49743157760665;237.0;95.53395217958028;2020;12
shanghai;na;china;1;439;6746.0374352377;0.11341907860009853;49.79097550544326;219.5;89.80146486134778;2020;7
michoacan;mic;mexico;1;455;58881.1706827853;0.09104737018735927;41.42655343524847;227.5;89.67253360181195;2020;10
washington,d.c.;na;unitedstates;1;445;174111.6091089331;0.08286749682367246;36.87603608653424;222.5;86.48630119445265;2020;6
missouri;mo;unitedstates;1;445;180475.9762211875;0.08262169550489391;36.76665449967779;222.5;86.44975873172757;2020;7
