state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
aveiro;aveiro;portugal;1;3;2766.6959849103;0.1261706988225201;0.3785120964675603;1.5;0.6682275984300268;2024;12
newsouthwales;nsw;australia;1;3;801934.7316220269;0.0735576246374727;0.2206728739124181;1.5;0.5980768328499636;2024;12
massachusetts;ma;unitedstates;2;2;21161.5293886358;0.20080346657438225;0.20080346657438225;0.6666666666666666;0.35609119993847704;2024;12
selangor;selangor;malaysia;1;1;7729.6797853954;0.11169500195988633;0.11169500195988633;0.5;0.2411300013065909;2024;12
dhofar;dhofar;oman;1;1;128193.5822137935;0.0850245816452994;0.0850245816452994;0.5;0.22334972109686627;2024;12
illinois;il;unitedstates;1;1;150153.0283211724;0.08389672147952063;0.08389672147952063;0.5;0.22259781431968043;2024;12
gauteng;gauteng;southafrica;3;0;18213.915798629;0.30581051954127414;0.0;0.0;0.10193683984709138;2024;12
lucerne;lu;switzerland;2;0;1462.5592985113;0.2744001172353928;0.0;0.0;0.09146670574513094;2024;12
manila;na;philippines;1;0;49.1641549355;0.2554082227253609;0.0;0.0;0.08513607424178697;2024;12
lagos;lagos;nigeria;2;0;3545.1817261892;0.24468942186860526;0.0;0.0;0.08156314062286842;2024;12
madrid;madrid;spain;2;0;8000.7993162946;0.22253323194958663;0.0;0.0;0.07417774398319554;2024;12
beijing;beijing;china;2;0;16251.9254289633;0.20627002718724272;0.0;0.0;0.06875667572908091;2024;12
districtofcolumbia;dc;unitedstates;1;0;162.2352916304;0.19626343209724836;0.0;0.0;0.06542114403241613;2024;12
busan;na;southkorea;1;0;282.0941524978;0.17712345894985826;0.0;0.0;0.059041152983286084;2024;12
bucharest;na;romania;1;0;284.4997537065;0.1768583918808859;0.0;0.0;0.05895279729362863;2024;12
indiana;in;unitedstates;2;0;94332.3449078269;0.17460249543105413;0.0;0.0;0.05820083181035138;2024;12
koper;na;slovenia;1;0;312.4137624811;0.17398795686989937;0.0;0.0;0.057995985623299794;2024;12
pennsylvania;pa;unitedstates;2;0;119356.6385566692;0.17108816028274998;0.0;0.0;0.05702938676091666;2024;12
easterncape;easterncape;southafrica;2;0;169346.2749856798;0.16611700257234835;0.0;0.0;0.05537233419078278;2024;12
victoria;vic;australia;2;0;227944.597594159;0.1621157759433525;0.0;0.0;0.0540385919811175;2024;12
texas;tx;unitedstates;2;0;685338.8687343894;0.1488353246684821;0.0;0.0;0.04961177488949403;2024;12
berlin;na;germany;1;0;889.247879319;0.14724287842585465;0.0;0.0;0.04908095947528488;2024;12
ontario;on;canada;2;0;1077587.553876187;0.14398603158172615;0.0;0.0;0.047995343860575385;2024;12
sharjah;sharjah;unitedarabemirates;1;0;2583.6573637813;0.12726940065404155;0.0;0.0;0.042423133551347185;2024;12
yogyakarta;yogyakarta;indonesia;1;0;3040.9786266081;0.12468418358650804;0.0;0.0;0.04156139452883601;2024;12
zuid-holland;zuid-holland;netherlands;1;0;3194.8081331608;0.1239219522585676;0.0;0.0;0.04130731741952253;2024;12
varna;varna;bulgaria;1;0;3924.8027057425;0.12084115906248126;0.0;0.0;0.04028038635416042;2024;12
istanbul;na;turkey;1;0;4807.2010887487;0.11795125790515393;0.0;0.0;0.039317085968384645;2024;12
gelderland;gelderland;netherlands;1;0;5133.7128302247;0.11704422328417387;0.0;0.0;0.03901474109472462;2024;12
tarragona;tarragona;spain;1;0;6265.436468496;0.1143776984553075;0.0;0.0;0.0381258994851025;2024;12
uppsala;uppsala;sweden;1;0;7006.354987141;0.11293417501251915;0.0;0.0;0.03764472500417305;2024;12
cadiz;cadiz;spain;1;0;7428.5232725645;0.11219293808429923;0.0;0.0;0.037397646028099744;2024;12
kars;na;turkiye;1;0;10510.9413698705;0.10798824508728623;0.0;0.0;0.03599608169576208;2024;12
salamanca;salamanca;spain;1;0;12578.5401355887;0.10593414505512956;0.0;0.0;0.035311381685043185;2024;12
thuringen;thuringen;germany;1;0;16067.872923431;0.10325629761443768;0.0;0.0;0.034418765871479226;2024;12
johor;johor;malaysia;1;0;19192.8464825936;0.1013957632682622;0.0;0.0;0.0337985877560874;2024;12
van;van;belgium;1;0;19472.9480196998;0.10124703079946631;0.0;0.0;0.03374901026648877;2024;12
oyo;oyo;nigeria;1;0;27507.734274231;0.09782573649710315;0.0;0.0;0.032608578832367716;2024;12
lima;lima;peru;1;0;32501.4450540356;0.09625500092378064;0.0;0.0;0.03208500030792688;2024;12
kwara;kwara;nigeria;1;0;35692.4657851502;0.095395061726987;0.0;0.0;0.031798353908995665;2024;12
abudhabi;abudhabi;unitedarabemirates;1;0;59354.3902809608;0.09098106339954026;0.0;0.0;0.030327021133180088;2024;12
chongqing;na;china;1;0;82362.5464307894;0.08834782154010545;0.0;0.0;0.029449273846701818;2024;12
kwazulu-natal;kwazulu-natal;southafrica;1;0;94006.1687446395;0.08732765423389177;0.0;0.0;0.029109218077963923;2024;12
bihar;na;india;1;0;94689.3660305596;0.08727246671811371;0.0;0.0;0.029090822239371237;2024;12
zhejiang;zhejiang;china;1;0;101337.2056883386;0.08675872111166075;0.0;0.0;0.028919573703886915;2024;12
virginia;va;unitedstates;1;0;103724.922258893;0.08658377979774737;0.0;0.0;0.028861259932582456;2024;12
tamilnadu;tn;india;1;0;130683.6903163263;0.08488573240247443;0.0;0.0;0.028295244134158144;2024;12
newyork;ny;unitedstates;1;0;136932.6539458316;0.08455049542246891;0.0;0.0;0.028183498474156302;2024;12
gujarat;gj;india;1;0;184427.9817839093;0.08247409249358079;0.0;0.0;0.027491364164526928;2024;12
hubei;hubei;china;1;0;185599.3219275883;0.0824310510589788;0.0;0.0;0.0274770170196596;2024;12
kansas;ks;unitedstates;1;0;212825.5831370989;0.08151133126702831;0.0;0.0;0.027170443755676104;2024;12
nevada;nv;unitedstates;1;0;287089.4246827738;0.0795699877848099;0.0;0.0;0.026523329261603303;2024;12
maharashtra;mh;india;1;0;306563.1909541172;0.07915661824617665;0.0;0.0;0.026385539415392217;2024;12
california;ca;unitedstates;1;0;409736.0520512069;0.07737979092218057;0.0;0.0;0.025793263640726857;2024;12
