state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
ontario;on;canada;1;230;1077587.553876187;0.07199301579086308;16.55839363189851;115.0;43.87679554922979;2022;5
punjab;pb;india;4;284;50378.2424498875;0.3694353393414912;26.229909093245872;56.8;27.79978147752912;2022;7
karnataka;ka;india;1;97;191841.355605401;0.08220689845074691;7.974069149722451;48.5;18.852092016057735;2022;8
tamilnadu;tn;india;2;126;130683.6903163263;0.16977146480494887;10.695602282711778;42.0;17.621791249172244;2022;1
guangdong;guangdong;china;1;89;175489.8177846857;0.08281338946616137;7.3703916624883625;44.5;17.317735017318174;2022;3
bayern;bayern;germany;1;57;70023.8710338274;0.08963299606120292;5.109080775488567;28.5;11.23290459051659;2022;5
newyork;ny;unitedstates;1;51;136932.6539458316;0.08455049542246891;4.312075266545914;25.5;9.965541920656127;2022;12
istanbul;na;turkiye;1;48;4807.2010887487;0.11795125790515393;5.6616603794473885;24.0;9.926537212450848;2022;4
andhrapradesh;ap;india;1;44;160581.4926456832;0.0834267500029434;3.6707770001295095;22.0;8.584734583377484;2022;1
hubei;hubei;china;1;40;185599.3219275883;0.0824310510589788;3.297242042359152;20.0;7.79322436447271;2022;4
uttarpradesh;up;india;1;40;240261.4837625755;0.08071359022633516;3.228543609053406;20.0;7.769752399759914;2022;1
monastir;na;tunisia;1;32;1005.4272222525;0.1446306883526488;4.628182027284762;16.0;6.92427090521247;2022;8
pennsylvania;pa;unitedstates;1;33;119356.6385566692;0.08554408014137499;2.8229546446653746;16.5;6.469499574935583;2022;2
georgia;ga;unitedstates;1;33;152164.1143214319;0.08380317942962132;2.7655049211775036;16.5;6.449769366869042;2022;4
northcarolina;nc;unitedstates;1;32;127661.4141922641;0.08505466489441733;2.7217492766213547;16.0;6.268934647171924;2022;1
westbengal;wb;india;1;30;86363.0481262015;0.08797917051331478;2.639375115399443;15.0;5.909118095304252;2022;2
bihar;br;india;1;30;94689.3660305596;0.08727246671811371;2.6181740015434114;15.0;5.901815489420508;2022;7
