state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
newyork;ny;unitedstates;2;139;136932.6539458316;0.16910099084493782;11.752518863723179;46.333333333333336;19.418317729300483;2022;12
jiangsu;jiangsu;china;2;130;100090.7772935139;0.17370395199814773;11.290756879879602;43.333333333333336;18.265931388403697;2022;12
northyorkshire;northyorkshire;unitedkingdom;1;70;7982.0575356184;0.11129565455525874;7.7906958188681115;35.0;14.300663824474457;2022;12
ashsharqiyah;ashsharqiyah;saudiarabia;4;144;553148.0484543691;0.30249445767406136;10.889800476266208;28.8;13.33076497798009;2022;12
westernaustralia;wa;australia;1;58;2528138.6968684313;0.06782882636702187;3.9340719292872683;29.0;11.000633585218097;2022;12
cambridgeshire;cambridgeshire;unitedkingdom;1;39;3060.4644265699;0.1245849972323395;4.858814892061241;19.5;8.161133296431194;2022;12
ontario;on;canada;3;71;1077587.553876187;0.21597904737258924;5.111504121151279;17.75;7.6924943895079565;2022;12
maharashtra;mh;india;2;48;306563.1909541172;0.1583132364923533;3.7995176758164786;16.0;6.652610304102944;2022;12
nordrhein-westfalen;nordrhein-westfalen;germany;1;32;34537.8361635312;0.09569524824661284;3.062247943891611;16.0;6.385981064046074;2022;12
queensland;qld;australia;2;42;1730135.5915559076;0.13923978360576458;2.9240354557210564;14.0;5.6877584131089405;2022;12
southampton;na;unitedkingdom;2;28;57.1837867266;0.4921736106053472;6.890430548474861;9.333333333333334;5.571979164137847;2022;11
bayern;bayern;germany;1;28;70023.8710338274;0.08963299606120292;2.509723889713682;14.0;5.533118961924962;2022;12
cauca;cauca;colombia;1;25;30706.2331929707;0.09678430737067938;2.4196076842669845;12.5;5.005463997212555;2022;12
jerusalem;na;israel;1;22;635.2685746868;0.15490377098547362;3.4078829616804196;11.0;4.854262244221965;2022;12
vasterbotten;vasterbotten;sweden;1;23;58726.9067526607;0.09106912165945244;2.0945897981674064;11.5;4.561886306608953;2022;12
beijing;beijing;china;5;45;16251.9254289633;0.5156750679681068;4.641075611712961;7.5;4.218916893227022;2022;12
dodoma;na;tanzania;1;21;42304.1702246476;0.0938732269294273;1.9713377655179736;10.5;4.188403664149134;2022;11
georgia;ga;unitedstates;2;26;152164.1143214319;0.16760635885924263;2.1788826651701543;8.666666666666666;3.6710518968986876;2022;12
dhaka;na;bangladesh;1;17;30548.5646266249;0.09683255190365818;1.646153382362189;8.5;3.4143286447552827;2022;12
texas;tx;unitedstates;2;23;685338.8687343894;0.1488353246684821;1.711606233687544;7.666666666666667;3.175702741674231;2022;12
minasgerais;mg;brazil;1;15;586372.6300000143;0.07529149596250782;1.1293724394376174;7.5;2.901554645133375;2022;12
michigan;mi;unitedstates;1;14;250043.5692191957;0.08045444236182418;1.1263621930655385;7.0;2.735605545142454;2022;12
newsouthwales;nsw;australia;1;14;801934.7316220269;0.0735576246374727;1.0298067449246178;7.0;2.701121456520697;2022;12
hochiminhcity;na;vietnam;1;12;1908.3472445416;0.13237114152205412;1.5884536982646493;6.0;2.573608279928901;2022;12
uppsala;uppsala;sweden;1;12;7006.354987141;0.11293417501251915;1.3552101001502297;6.0;2.48938142505425;2022;12
noord-brabant;noord-brabant;netherlands;2;15;5201.1124418825;0.23373168838022076;1.7529876628516556;5.0;2.3289064504106256;2022;12
istanbul;na;turkey;1;11;4807.2010887487;0.11795125790515393;1.297463836956693;5.5;2.305138364953949;2022;12
florida;fl;unitedstates;2;16;146717.8790698472;0.16811987175619805;1.3449589740495844;5.333333333333333;2.2821373930463715;2022;12
uusimaa;uusimaa;finland;1;11;9037.1435028818;0.10977901512438383;1.2075691663682222;5.5;2.2724493938308687;2022;12
oxfordshire;oxfordshire;unitedkingdom;1;10;2617.0936147012;0.12706154652946225;1.2706154652946224;5.0;2.1325590039413616;2022;11
