state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
hovedstaden;hovedstaden;denmark;1;89;2529.7530685779;0.12761169793130445;11.357441115886095;44.5;18.661684271272467;2023;12
tamilnadu;tn;india;6;58;130683.6903163263;0.5093143944148466;4.923372479343517;8.285714285714286;4.572800386490884;2023;12
kampala;na;uganda;2;22;308.7975030284;0.3486799667193054;3.8354796339123594;7.333333333333333;3.839164311321666;2023;12
puebla;pue;mexico;1;17;34590.8106903809;0.0956812154702641;1.6265806629944897;8.5;3.407420626154918;2023;12
zurich;zh;switzerland;1;10;1738.6108428883;0.13402280536969738;1.340228053696974;5.0;2.1580836196888904;2023;12
bern;be;switzerland;1;8;5921.973092167;0.1151199217426082;0.9209593739408656;4.0;1.6786930985611577;2023;12
madhyapradesh;mp;india;2;9;309518.6866615667;0.15819309346613863;0.7118689205976239;3.0;1.2900206713545874;2023;12
tehran;tehran;iran;1;4;14417.313695594;0.10442496113419125;0.417699844536765;2.0;0.8407082685569854;2023;12
vastragotaland;vastragotaland;sweden;1;4;29476.73914203;0.09716859788958476;0.38867439155833905;2.0;0.8286143298159746;2023;12
guangxi;guangxi;china;1;4;237306.6972864439;0.08079428617877338;0.3231771447150935;2.0;0.8013238102979555;2023;12
australiancapitalterritory;act;australia;1;3;2349.2816671833;0.1288279542446975;0.3864838627340925;1.5;0.6717706056595967;2023;12
ashsharqiyah;ashsharqiyah;saudiarabia;2;4;553148.0484543691;0.15124722883703068;0.30249445767406136;1.3333333333333333;0.5956916732814751;2023;12
tashkent;na;uzbekistan;4;4;14929.1146663136;0.41618391193718807;0.41618391193718807;0.8;0.5441226079581254;2023;12
braga;braga;portugal;3;3;2698.6616112343;0.3797044568225217;0.3797044568225217;0.75;0.5031363045483478;2023;12
uttarpradesh;up;india;2;3;240261.4837625755;0.16142718045267032;0.24214077067900547;1.0;0.46785598371055864;2023;12
nordrhein-westfalen;nordrhein-westfalen;germany;1;2;34537.8361635312;0.09569524824661284;0.19139049649322568;1.0;0.42902858157994617;2023;12
texas;tx;unitedstates;1;2;685338.8687343894;0.07441766233424105;0.1488353246684821;1.0;0.4077509956675744;2023;12
punjab;pb;india;2;2;50378.2424498875;0.1847176696707456;0.1847176696707456;0.6666666666666666;0.3453673353360526;2023;12
punjab;punjab;pakistan;2;2;203843.6330733062;0.16359766472670945;0.16359766472670945;0.6666666666666666;0.3312873320400285;2023;12
shaanxi;shaanxi;china;2;2;205731.1595793134;0.16347441451230144;0.16347441451230144;0.6666666666666666;0.33120516523042315;2023;12
maharashtra;mh;india;4;2;306563.1909541172;0.3166264729847066;0.1583132364923533;0.4;0.29164656982568665;2023;12
thuringen;thuringen;germany;1;1;16067.872923431;0.10325629761443768;0.10325629761443768;0.5;0.2355041984096251;2023;12
jammuandkashmir;jk;india;1;1;42553.2471657589;0.09382152473763043;0.09382152473763043;0.5;0.22921434982508695;2023;12
pernambuco;pe;brazil;1;1;97630.0639357953;0.08704014840154596;0.08704014840154596;0.5;0.2246934322676973;2023;12
britishcolumbia;bc;canada;1;1;945598.3248456959;0.07267666750575649;0.07267666750575649;0.5;0.21511777833717102;2023;12
beijing;beijing;china;2;1;16251.9254289633;0.20627002718724272;0.10313501359362136;0.3333333333333333;0.21424612470473248;2023;12
westbengal;wb;india;4;1;86363.0481262015;0.3519166820532591;0.08797917051331478;0.2;0.21329861752219129;2023;12
karnataka;ka;india;3;1;191841.355605401;0.24662069535224077;0.08220689845074691;0.25;0.19294253126766256;2023;12
california;ca;unitedstates;2;1;409736.0520512069;0.15475958184436114;0.07737979092218057;0.3333333333333333;0.18849090203329166;2023;12
bishkek;na;kyrgyzstan;1;0;111.6828070169;0.21165916671076918;0.0;0.0;0.07055305557025639;2023;12
