state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
beijing;beijing;china;7;4004;16251.9254289633;0.7219450951553495;412.9525944288599;500.5;304.7248465080051;2020;6
victoria;vic;australia;10;5132;227944.597594159;0.8105788797167625;415.9890810706425;466.54545454545456;294.4483714986046;2020;1
sikkim;sk;india;1;1323;6942.3411964025;0.11305134376914157;149.56692780657428;661.5;270.3933263834478;2020;1
punjab;pb;india;4;2500;50378.2424498875;0.3694353393414912;230.897087088432;500.0;243.75550747592447;2020;9
khulna;na;bangladesh;1;1150;21822.3916259036;0.10009270903127968;115.10661538597164;575.0;230.0689026983343;2020;1
gujarat;gj;india;5;2493;184427.9817839093;0.41237046246790393;205.60791258649692;415.5;207.17342768298826;2020;2
maharashtra;mh;india;3;1514;306563.1909541172;0.2374698547385299;119.84312002471144;378.5;166.19352995981666;2020;6
westernaustralia;wa;australia;1;822;2528138.6968684313;0.06782882636702187;55.75529527369197;411.0;155.607708033353;2020;8
tamilnadu;tn;india;3;1334;130683.6903163263;0.2546571972074233;113.2375670249009;333.5;148.99740807403612;2020;1
liaoning;liaoning;china;1;736;146513.7227709306;0.08406977617178778;61.87535526243581;368.0;143.31980834620254;2020;1
georgia;ga;unitedstates;2;1014;152164.1143214319;0.16760635885924263;84.97642394163601;338.0;141.0480101001651;2020;1
nordrhein-westfalen;nordrhein-westfalen;germany;1;707;34537.8361635312;0.09569524824661284;67.65654051035527;353.5;140.41741191953398;2020;1
berlin;na;germany;1;621;889.247879319;0.14724287842585465;91.43782750245575;310.5;134.02835679362718;2020;4
tianjin;na;china;2;903;11475.4487112348;0.21394831146478446;96.59766262635019;301.0;132.60387031260498;2020;10
seoul;na;southkorea;2;806;577.7896951119;0.31441897808415675;126.71084816791517;268.6666666666667;131.89731127088868;2020;1
westbengal;wb;india;1;655;86363.0481262015;0.08797917051331478;57.62635668622118;327.5;128.40477861891148;2020;1
jiangsu;jiangsu;china;2;913;100090.7772935139;0.17370395199814773;79.29585408715442;304.3333333333333;127.93429712416196;2020;6
missouri;mo;unitedstates;1;649;180475.9762211875;0.08262169550489391;53.62148038267615;324.5;126.06803402606035;2020;2
selangor;selangor;malaysia;2;838;7729.6797853954;0.22339000391977265;93.60041164238474;279.3333333333333;124.38571165987928;2020;6
virginia;va;unitedstates;1;621;103724.922258893;0.08658377979774737;53.76852725440112;310.5;121.4517036780663;2020;5
newjersey;nj;unitedstates;1;573;19667.4032436701;0.10114528085196968;57.956245928178625;286.5;114.85246373634352;2020;1
california;ca;unitedstates;2;819;409736.0520512069;0.15475958184436114;63.37404876526588;273.0;112.17626944903675;2020;5
uusimaa;uusimaa;finland;1;550;9037.1435028818;0.10977901512438383;60.378458318411106;275.0;111.82941244451183;2020;1
sichuan;sichuan;china;1;580;484815.9727816655;0.07638528501370943;44.30346530795147;290.0;111.45995019765506;2020;1
riograndedosul;rs;brazil;1;542;272278.8886611295;0.0799067595597008;43.30946368135783;271.0;104.79645681363918;2020;6
ljubljana;na;slovenia;1;457;276.4264340186;0.17776021363379355;81.23641763064364;228.5;103.30472594809248;2020;1
australiancapitalterritory;act;australia;1;481;2349.2816671833;0.1288279542446975;61.9662459916995;240.5;100.86502464864806;2020;1
vastragotaland;vastragotaland;sweden;1;502;29476.73914203;0.09716859788958476;48.77863614057155;251.0;99.95860157948704;2020;1
texas;tx;unitedstates;1;503;685338.8687343894;0.07441766233424105;37.432084154123245;251.5;96.33550060548583;2020;6
heilongjiang;heilongjiang;china;2;698;452255.9859723494;0.15358616967263547;53.601573215749774;232.66666666666666;95.47394201736302;2020;9
guangdong;guangdong;china;2;678;175489.8177846857;0.16562677893232275;56.147478058057416;226.0;94.10436827899657;2020;6
henan;henan;china;2;670;166146.9719278261;0.16638057433409922;55.73749240192324;223.33333333333334;93.07906876986357;2020;3
michigan;mi;unitedstates;1;464;250043.5692191957;0.08045444236182418;37.33086125588642;232.0;89.80377189941608;2020;8
arriyad;arriyad;saudiarabia;1;452;377087.1139892674;0.07788019963558179;35.20185023528297;226.0;87.09324347830618;2020;2
zhejiang;zhejiang;china;2;609;101337.2056883386;0.1735174422233215;52.836061157001396;203.0;85.33652619974157;2020;8
iowa;ia;unitedstates;1;422;145446.3632933674;0.08412148479851612;35.4992665849738;211.0;82.19446268992411;2020;9
ontario;on;canada;1;425;1077587.553876187;0.07199301579086308;30.59703171111681;212.5;81.0563415756359;2020;8
brest;na;france;1;398;32942.5726633818;0.09613026228018962;38.25984438751547;199.0;79.11865821659855;2020;1
bristol;na;unitedkingdom;1;320;122.0538383163;0.2077869415754545;66.49182130414545;160.0;75.56653608190696;2020;11
hunan;hunan;china;1;389;211351.4896151163;0.0815575363365159;31.725881634904688;194.5;75.43581305708041;2020;11
shanghai;na;china;1;351;6746.0374352377;0.11341907860009853;39.810096588634586;175.5;71.8078385557449;2020;9
shanxi;shanxi;china;1;361;156093.5465970927;0.08362450570478883;30.188446559428765;180.5;70.25735702171119;2020;12
hubei;hubei;china;1;358;185599.3219275883;0.0824310510589788;29.51031627911441;179.0;69.53091577672446;2020;11
amman;na;jordan;1;337;7871.3516534212;0.11146890015782242;37.56501935318615;168.5;68.72549608444798;2020;6
tennessee;tn;unitedstates;1;351;109298.3231164403;0.08619318380133492;30.253807514268555;175.5;68.6133335660233;2020;1
kerman;kerman;iran;1;351;183150.9739960204;0.08252138107860922;28.96500475859184;175.5;68.18250871322348;2020;12
porto;porto;portugal;1;322;2310.3647845937;0.12910566596535925;41.57202444084568;161.0;67.56704336893701;2020;7
dhaka;na;bangladesh;1;339;30548.5646266249;0.09683255190365818;32.826235095340124;169.5;67.4743558824146;2020;11
hormozgan;hormozgan;iran;1;330;67323.0596893173;0.08995011676169389;29.683538531358984;165.0;64.92449621604023;2020;1
somerset;somerset;unitedkingdom;1;306;3437.3568983897;0.12280864867305614;37.57944649395518;153.0;63.567418380876084;2020;6
uttarpradesh;up;india;1;319;240261.4837625755;0.08071359022633516;25.747635282200914;159.5;61.776116290809085;2020;6
kermanshah;kermanshah;iran;1;304;23447.8204413202;0.09937813662341118;30.210953533517;152.0;60.77011055671347;2020;7
queensland;qld;australia;1;317;1730135.5915559076;0.06961989180288229;22.069505701513688;158.5;60.21304186443886;2020;1
