state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
berlin;na;germany;1;656;889.247879319;0.14724287842585465;96.59132824736065;328.0;141.5795237085955;2022;12
shanghai;na;china;2;512;6746.0374352377;0.22683815720019707;58.07056824325045;170.66666666666666;76.3213576890391;2022;11
guangdong;guangdong;china;1;307;175489.8177846857;0.08281338946616137;25.423710566111545;153.5;59.6688413185259;2022;12
skane;skane;sweden;1;257;11481.8216306491;0.10696780326716421;27.4907254396612;128.5;52.032564414309455;2022;3
california;ca;unitedstates;1;264;409736.0520512069;0.07737979092218057;20.42826480345567;132.0;50.83521486479262;2022;2
shandong;shandong;china;2;313;155914.8264022369;0.16726503549939295;26.176978055655;104.33333333333333;43.559192141495906;2022;2
shaanxi;shaanxi;china;1;214;205731.1595793134;0.08173720725615072;17.491762352816252;107.0;41.52449985335747;2022;10
beijing;na;china;5;440;16251.9254289633;0.5156750679681068;45.3794059811934;73.33333333333333;39.74280479416495;2022;4
ogun;ogun;nigeria;1;191;16208.1297856275;0.10316372260864393;19.70427101825099;95.5;38.43581158028655;2022;8
hunan;hunan;china;3;342;211351.4896151163;0.2446726090095477;27.89267742708844;85.5;37.879116678699326;2022;9
jiangsu;jiangsu;china;3;289;100090.7772935139;0.26055592799722155;25.100221063732345;72.25;32.536925663909855;2022;1
merseyside;merseyside;unitedkingdom;2;181;138.6718812309;0.404916006983548;36.64489863201109;60.333333333333336;32.461049324109325;2022;8
punjab;punjab;pakistan;4;336;203843.6330733062;0.3271953294534189;27.484407674087187;67.2;31.670534334513537;2022;1
ontario;on;canada;4;310;1077587.553876187;0.2879720631634523;22.317834895167557;62.0;28.201935652777006;2022;1
tennessee;tn;unitedstates;1;143;109298.3231164403;0.08619318380133492;12.325625283590893;71.5;27.97060615579741;2022;1
zurich;zh;switzerland;1;131;1738.6108428883;0.13402280536969738;17.55698750343036;65.5;27.73033676960002;2022;4
newyork;ny;unitedstates;1;137;136932.6539458316;0.08455049542246891;11.58341787287824;68.5;26.722656122766903;2022;6
hampshire;hampshire;unitedkingdom;2;171;3642.39866055;0.24388244592932667;20.85194912695743;57.0;26.031943857628917;2022;7
oxfordshire;oxfordshire;unitedkingdom;2;160;2617.0936147012;0.2541230930589245;20.32984744471396;53.333333333333336;24.63910129036874;2022;1
abudhabi;abudhabi;unitedarabemirates;2;170;59354.3902809608;0.18196212679908053;15.466780777921844;56.666666666666664;24.105136523795863;2022;4
victoria;vic;australia;4;252;227944.597594159;0.324231551886705;20.426587768862415;50.4;23.71693977358304;2022;5
liaoning;liaoning;china;2;168;146513.7227709306;0.16813955234357555;14.123722396860348;56.0;23.43062064973464;2022;3
florida;fl;unitedstates;2;168;146717.8790698472;0.16811987175619805;14.122069227520637;56.0;23.430063033092278;2022;5
kualalumpur;na;malaysia;1;94;239.0553990456;0.18245279489949873;17.15056272055288;47.0;21.444338505150796;2022;12
dhaka;na;bangladesh;1;100;30548.5646266249;0.09683255190365818;9.683255190365818;50.0;19.926695914089823;2022;8
reykjavik;na;iceland;1;87;355.0193636221;0.17021319702215854;14.808548140927792;43.5;19.492920445983316;2022;10
jiangxi;jiangxi;china;2;135;167798.2020149683;0.16624380729158292;11.221456992181848;45.0;18.79590026649114;2022;4
hubei;hubei;china;2;133;185599.3219275883;0.1648621021179576;10.96332979084418;44.333333333333336;18.487175075431825;2022;1
tamilnadu;tn;india;1;92;130683.6903163263;0.08488573240247443;7.809487381027648;46.0;17.96479103781004;2022;1
famagusta;na;cyprus;1;77;194.7549662801;0.18950650535820945;14.592000912582128;38.5;17.76050247264678;2022;9
baden-wurttemberg;baden-wurttemberg;germany;1;83;36123.5600929418;0.09528593560221361;7.908732654983731;41.5;16.501339530195313;2022;2
louisiana;la;unitedstates;1;83;119547.6575548466;0.08553237977200455;7.099187521076377;41.5;16.22823996694946;2022;11
texas;tx;unitedstates;1;84;685338.8687343894;0.07441766233424105;6.251083636076247;42.0;16.108500432803496;2022;3
selangor;selangor;malaysia;1;73;7729.6797853954;0.11169500195988633;8.153735143071701;36.5;14.921810048343863;2022;9
delhi;dl;india;1;70;1482.3887299728;0.13694719765757102;9.586303836029971;35.0;14.907750344562515;2022;5
pennsylvania;pa;unitedstates;1;73;119356.6385566692;0.08554408014137499;6.244717850320374;36.5;14.276753976820581;2022;1
georgia;ga;unitedstates;1;72;152164.1143214319;0.08380317942962132;6.033828918932735;36.0;14.039210699454118;2022;11
surrey;surrey;unitedkingdom;1;66;1683.0304026124;0.13460861085347586;8.884168316329408;33.0;14.006258975727627;2022;6
mountlebanon;mountlebanon;lebanon;1;66;2012.9676161242;0.13144297317949286;8.67523622984653;33.0;13.935559734342007;2022;2
amman;amman;jordan;1;68;7871.3516534212;0.11146890015782242;7.579885210731924;34.0;13.89711803696325;2022;9
districtofcolumbia;dc;unitedstates;1;58;162.2352916304;0.19626343209724836;11.383279061640406;29.0;13.526514164579218;2022;1
eastsussex;eastsussex;unitedkingdom;1;62;1671.9896435443;0.13472790165260834;8.353129902461717;31.0;13.162619268038108;2022;3
southkarelia;southkarelia;finland;1;62;7308.4755358257;0.11239836204399963;6.968698446727976;31.0;12.693698936257325;2022;3
hochiminhcity;na;vietnam;1;60;1908.3472445416;0.13237114152205412;7.942268491323246;30.0;12.691546544281769;2022;8
rheinland-pfalz;rheinland-pfalz;germany;1;63;20096.5156115097;0.10092496229214697;6.3582726244052585;31.5;12.653065862232468;2022;2
karnataka;ka;india;1;64;191841.355605401;0.08220689845074691;5.261241500847802;32.0;12.447816133099517;2022;6
hanoi;na;vietnam;1;59;3303.2150049986;0.12341177976498165;7.2812950061339174;29.5;12.301568928632966;2022;3
gujarat;gj;india;1;62;184427.9817839093;0.08247409249358079;5.113393734602009;31.0;12.06528927569853;2022;3
