state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
shanghai;na;china;2;349;6746.0374352377;0.22683815720019707;39.58325843143439;116.33333333333333;52.0478099739893;2023;3
massachusetts;ma;unitedstates;1;253;21161.5293886358;0.10040173328719112;25.401638521659354;126.5;50.66734675164884;2023;12
california;ca;unitedstates;2;330;409736.0520512069;0.15475958184436114;25.535331004319588;110.0;45.230030195387975;2023;9
beijing;beijing;china;2;303;16251.9254289633;0.20627002718724272;31.249909118867272;101.0;44.152059715351506;2023;12
shandong;shandong;china;2;305;155914.8264022369;0.16726503549939295;25.507917913657426;101.66666666666667;42.447283205274495;2023;2
northcarolina;nc;unitedstates;1;186;127661.4141922641;0.08505466489441733;15.820167670361624;93.0;36.30174077841868;2023;6
perak;perak;malaysia;1;172;20785.2239245316;0.1005829209259471;17.300262399262902;86.0;34.46694844006295;2023;6
fars;fars;iran;1;172;125717.2778373775;0.08516582660619272;14.648522176265148;86.0;33.57789600095712;2023;1
aveiro;aveiro;portugal;1;158;2766.6959849103;0.1261706988225201;19.934970413958176;79.0;33.020380370926894;2023;9
tianjin;na;china;1;154;11475.4487112348;0.10697415573239223;16.474019982788402;77.0;31.193664712840263;2023;4
makkah;makkah;saudiarabia;1;154;138262.262621067;0.08448147282720882;13.01014681539016;77.0;30.03154276273912;2023;6
illinois;il;unitedstates;1;153;150153.0283211724;0.08389672147952063;12.836198386366656;76.5;29.80669836928206;2023;6
samsun;na;turkiye;1;144;9468.8729270745;0.10921954070569527;15.727613861620119;72.0;29.278944467441935;2023;5
shaanxi;shaanxi;china;1;149;205731.1595793134;0.08173720725615072;12.178843881166456;74.5;28.92019369614087;2023;5
virginia;va;unitedstates;1;143;103724.922258893;0.08658377979774737;12.381480511077875;71.5;27.989354763625204;2023;1
gansu;gansu;china;1;142;405554.4355360637;0.07744126110918638;10.996659077504466;71.0;27.358033446204548;2023;5
