state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
shaanxi;shaanxi;china;2;622;205731.1595793134;0.16347441451230144;50.84054291332574;207.33333333333334;86.11245022039047;2021;7
jerusalem;na;israel;1;372;635.2685746868;0.15490377098547362;57.62420280659619;186.0;81.25970219252723;2021;6
kerman;kerman;iran;1;414;183150.9739960204;0.08252138107860922;34.16385176654422;207.0;80.41545771587427;2021;1
cambridgeshire;cambridgeshire;unitedkingdom;1;381;3060.4644265699;0.1245849972323395;47.46688394552135;190.5;79.3638229809179;2021;1
australiancapitalterritory;act;australia;1;369;2349.2816671833;0.1288279542446975;47.53751511629338;184.5;77.38878102351269;2021;6
zurich;zh;switzerland;1;358;1738.6108428883;0.13402280536969738;47.98016432235167;179.0;75.70472904257379;2021;3
newjersey;nj;unitedstates;1;372;19667.4032436701;0.10114528085196968;37.62604447693272;186.0;74.57572991926156;2021;1
overijssel;overijssel;netherlands;1;342;3344.5246470215;0.12322283703295982;42.14221026527226;171.0;71.08847770076841;2021;1
madrid;madrid;spain;1;344;8000.7993162946;0.11126661597479331;38.2757158953289;172.0;70.12899417043457;2021;1
valencia;valencia;spain;1;341;10770.515251032;0.10770453105533719;36.72724508986998;170.5;69.11164987364178;2021;1
connecticut;ct;unitedstates;1;338;12704.5232646375;0.10582243413055054;35.76798273612608;169.0;68.29126839008553;2021;8
selangor;selangor;malaysia;1;334;7729.6797853954;0.11169500195988633;37.306130654602036;167.0;68.13927521885397;2021;9
zhejiang;zhejiang;china;1;324;101337.2056883386;0.08675872111166075;28.109825640178084;162.0;63.39886145376325;2021;6
southaustralia;sa;australia;1;318;983875.0812460284;0.0724676790893985;23.04472195042872;159.0;60.70572987650604;2021;12
uusimaa;uusimaa;finland;1;294;9037.1435028818;0.10977901512438383;32.27503044656885;147.0;59.79493648723108;2021;2
sichuan;sichuan;china;1;307;484815.9727816655;0.07638528501370943;23.450282499208797;153.5;59.0088892614075;2021;1
sachsen;sachsen;germany;1;289;18166.8780464507;0.10196371541002419;29.46751375349699;144.5;58.02315915630234;2021;5
uttarpradesh;up;india;1;295;240261.4837625755;0.08071359022633516;23.81050911676887;147.5;57.1304075689984;2021;12
tokyo;na;japan;1;268;2183.2571056884;0.13005539881363334;34.854846882053735;134.0;56.328300760289125;2021;3
massachusetts;ma;unitedstates;1;279;21161.5293886358;0.10040173328719112;28.012083587126323;139.5;55.87082844013784;2021;1
georgia;ga;unitedstates;1;284;152164.1143214319;0.08380317942962132;23.800102958012452;142.0;55.29463537914736;2021;1
hiroshima;hiroshima;japan;1;267;8302.0577028915;0.1108109473541134;29.586522943548278;133.5;54.39911129696747;2021;3
utah;ut;unitedstates;1;273;219762.2858414896;0.08129878865103;22.194569301731192;136.5;52.92528936346074;2021;3
virginia;va;unitedstates;1;268;103724.922258893;0.08658377979774737;23.204452985796294;134.0;52.430345588531345;2021;5
