state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
berlin;na;germany;1;799;889.247879319;0.14724287842585465;117.64705986225788;399.5;172.43143424689458;2021;8
niedersachsen;niedersachsen;germany;3;1182;47595.5433570332;0.27853820205285634;109.7440516088254;295.5;135.1741966036261;2021;4
california;ca;unitedstates;3;1131;409736.0520512069;0.2321393727665417;87.51654353298622;282.75;123.49956096858425;2021;6
aichi;aichi;japan;1;545;4939.5654305843;0.11757464579893548;64.07818196041984;272.5;112.23191886873958;2021;10
fujian;fujian;china;1;536;120723.6958900323;0.08546082362258882;45.80700146170761;268.0;104.63082076177675;2021;2
beijing;na;china;1;503;16251.9254289633;0.10313501359362136;51.87691183759154;251.5;101.16001561706173;2021;10
rabat;na;morocco;1;336;22.368830184;0.3173189754304003;106.61917574461448;168.0;91.64549824001496;2021;6
tamilnadu;tn;india;1;451;130683.6903163263;0.08488573240247443;38.28346531351597;225.5;87.95611701530613;2021;2
limassol;na;cyprus;1;374;1272.3010859636;0.13987250170474108;52.312315637573164;187.0;79.81739604642597;2021;7
colorado;co;unitedstates;1;399;269201.8602314456;0.07997939409849217;31.911778245298372;199.5;77.16391921313229;2021;3
selangor;selangor;malaysia;1;378;7729.6797853954;0.11169500195988633;42.220710740837035;189.0;77.11080191426565;2021;11
hubei;hubei;china;1;323;185599.3219275883;0.0824310510589788;26.62522949205015;161.5;62.735886847703036;2021;1
shanghai;na;china;1;301;6746.0374352377;0.11341907860009853;34.13914265862966;150.5;61.58418724574326;2021;5
newsouthwales;nsw;australia;1;316;801934.7316220269;0.0735576246374727;23.244209385441376;158.0;60.439255670026284;2021;2
ontario;on;canada;1;307;1077587.553876187;0.07199301579086308;22.101855847794965;153.5;58.55794962119527;2021;4
hebei;hebei;china;1;298;188968.3850206354;0.08230899584357668;24.52808076138585;149.0;57.870129919076476;2021;2
