state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
ohio;oh;unitedstates;1;4;116043.6526534473;0.08575056800936888;0.3430022720374755;2.0;0.8095842800156148;2024;12
newsouthwales;nsw;australia;1;3;801934.7316220269;0.0735576246374727;0.2206728739124181;1.5;0.5980768328499636;2024;12
beijing;beijing;china;4;3;16251.925428963288;0.41254005437448554;0.30940504078086417;0.6;0.44064836505178323;2024;12
selangor;selangor;malaysia;1;1;7729.679785395419;0.11169500195988631;0.11169500195988631;0.5;0.24113000130659087;2024;12
nordjylland;nordjylland;denmark;1;1;7919.818922548408;0.11139268857429625;0.11139268857429625;0.5;0.24092845904953084;2024;12
texas;tx;unitedstates;1;1;685338.8687343894;0.07441766233424105;0.07441766233424105;0.5;0.21627844155616072;2024;12
xinjiang;xinjiang;china;1;1;1630221.7282375696;0.0699094040916021;0.0699094040916021;0.5;0.21327293606106804;2024;12
glasgow;na;unitedkingdom;1;0;161.14085893578613;0.1965229023253836;0.0;0.0;0.06550763410846121;2024;12
brussels;na;belgium;1;0;164.53809274643118;0.19572530699795912;0.0;0.0;0.0652417689993197;2024;12
busan;na;southkorea;1;0;282.09415249777265;0.1771234589498613;0.0;0.0;0.059041152983287104;2024;12
victoria;vic;australia;2;0;227944.59759415901;0.1621157759433525;0.0;0.0;0.0540385919811175;2024;12
ashsharqiyah;ashsharqiyah;saudiarabia;2;0;553148.0484543691;0.15124722883703068;0.0;0.0;0.05041574294567689;2024;12
ulsan;na;southkorea;1;0;1035.8002775231453;0.1440114026167804;0.0;0.0;0.04800380087226013;2024;12
queensland;qld;australia;2;0;1730135.5915559076;0.13923978360576458;0.0;0.0;0.046413261201921525;2024;12
nakhonpathom;nakhonpathom;thailand;1;0;2103.9258592917945;0.13068418159194042;0.0;0.0;0.04356139386398014;2024;12
tehran;tehran;iran;1;0;14417.313695593963;0.10442496113419128;0.0;0.0;0.03480832037806376;2024;12
ondo;ondo;nigeria;1;0;14522.481487782043;0.10434577149304947;0.0;0.0;0.03478192383101649;2024;12
khulna;na;bangladesh;1;0;21822.391625903576;0.1000927090312797;0.0;0.0;0.0333642363437599;2024;12
haryana;hr;india;1;0;43945.43485960555;0.09353901006144799;0.0;0.0;0.031179670020482664;2024;12
indiana;in;unitedstates;1;0;94332.34490782692;0.08730124771552707;0.0;0.0;0.02910041590517569;2024;12
zhejiang;zhejiang;china;1;0;101337.20568833864;0.08675872111166075;0.0;0.0;0.028919573703886915;2024;12
tamilnadu;tn;india;1;0;130683.69031632628;0.08488573240247443;0.0;0.0;0.028295244134158144;2024;12
shandong;shandong;china;1;0;155914.8264022369;0.08363251774969648;0.0;0.0;0.02787750591656549;2024;12
guangdong;guangdong;china;1;0;175489.81778468573;0.08281338946616137;0.0;0.0;0.027604463155387126;2024;12
gujarat;gj;india;1;0;184427.98178390934;0.08247409249358077;0.0;0.0;0.027491364164526924;2024;12
hebei;hebei;china;1;0;188968.3850206354;0.08230899584357668;0.0;0.0;0.027436331947858893;2024;12
guangxi;guangxi;china;1;0;237306.69728644393;0.08079428617877336;0.0;0.0;0.026931428726257787;2024;12
colorado;co;unitedstates;1;0;269201.86023144564;0.07997939409849217;0.0;0.0;0.026659798032830723;2024;12
california;ca;unitedstates;1;0;409736.05205120693;0.07737979092218057;0.0;0.0;0.025793263640726857;2024;12
