state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
shaanxi;shaanxi;china;1;116;205731.1595793134;0.08173720725615072;9.481516041713483;58.0;22.52108441632321;2024;1
connecticut;ct;unitedstates;2;133;12704.5232646375;0.21164486826110107;14.07438373936322;44.333333333333336;19.539787313652553;2024;3
newjersey;nj;unitedstates;1;97;19667.4032436701;0.10114528085196968;9.81109224264106;48.5;19.470745841164344;2024;12
illinois;il;unitedstates;2;102;150153.0283211724;0.16779344295904125;8.557465590911104;34.0;14.241753011290049;2024;1
massachusetts;ma;unitedstates;3;115;21161.5293886358;0.3012051998615734;11.54619932802698;28.75;13.532468175962853;2024;2
newyork;ny;unitedstates;1;65;136932.6539458316;0.08455049542246891;5.495782202460479;32.5;12.693444232627648;2024;1
shanghai;na;china;2;77;6746.0374352377;0.22683815720019707;8.733269052207588;25.666666666666668;11.542257958691485;2024;1
rabat;na;morocco;3;59;22.368830184;0.9519569262912008;18.721819550393615;14.75;11.474592158894938;2024;1
beijing;beijing;china;3;86;16251.9254289633;0.3094050407808641;8.869611169051437;21.5;10.226338736610767;2024;1
maryland;md;unitedstates;6;118;25461.8359249494;0.5914257896294873;11.631373862713252;16.857142857142858;9.693314169828533;2024;8
bayern;bayern;germany;2;68;70023.8710338274;0.17926599212240585;6.095043732161799;22.666666666666668;9.646992130316958;2024;1
mizoram;mz;india;1;48;21242.6522073982;0.10036318012427148;4.817432645965031;24.0;9.639265275363101;2024;2
tamilnadu;tn;india;4;97;130683.6903163263;0.33954292960989774;8.23391604304002;19.4;9.324486324216638;2024;1
uttarpradesh;up;india;2;63;240261.4837625755;0.16142718045267032;5.084956184259115;21.0;8.748794454903928;2024;2
tehran;tehran;iran;1;43;14417.313695594;0.10442496113419125;4.490273328770224;21.5;8.69823276330147;2024;2
porto;porto;portugal;1;41;2310.3647845937;0.12910566596535925;5.293332304579729;20.5;8.640812656848363;2024;3
westbengal;wb;india;1;43;86363.0481262015;0.08797917051331478;3.7831043320725355;21.5;8.457027834195284;2024;1
queensland;qld;australia;1;44;1730135.5915559076;0.06961989180288229;3.063275239326821;22.0;8.377631710376567;2024;2
florida;fl;unitedstates;4;86;146717.8790698472;0.3362397435123961;7.229154485516516;17.2;8.255131409676304;2024;4
california;ca;unitedstates;3;74;409736.0520512069;0.2321393727665417;5.726104528241362;18.5;8.152747967002634;2024;9
orebro;orebro;sweden;1;39;9847.9096980214;0.10875338559334831;4.241382038140584;19.5;7.950045141244644;2024;4
georgia;ga;unitedstates;1;38;152164.1143214319;0.08380317942962132;3.18452081832561;19.0;7.422774665918411;2024;12
nordrhein-westfalen;nordrhein-westfalen;germany;3;63;34537.8361635312;0.2870857447398385;6.028800639536608;15.75;7.355295461425482;2024;3
tripura;tr;india;1;36;10745.4290357901;0.10773158568442791;3.878337084639405;18.0;7.32868955677461;2024;7
zhejiang;zhejiang;china;3;64;101337.2056883386;0.26027616333498227;5.552558151146288;16.0;7.270944771493757;2024;3
tokyo;tokyo;japan;2;46;2183.2571056884;0.2601107976272667;5.9825483454271335;15.333333333333334;7.191997492129244;2024;10
