state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
anhui;anhui;china;1;299;140193.6675195935;0.084382579958653;25.23039140763725;149.5;58.271591329198635;2023;3
shandong;shandong;china;2;196;155914.8264022369;0.16726503549939295;16.39197347894051;65.33333333333333;27.297523949257748;2023;7
hubei;hubei;china;3;226;185599.3219275883;0.2472931531769364;18.629417539329207;56.5;25.125570230835383;2023;1
beijing;na;china;3;206;16251.9254289633;0.3094050407808641;21.245812800286;51.5;24.35173928035562;2023;3
lancashire;lancashire;unitedkingdom;1;110;2814.0020146147;0.12590148205417792;13.849163025959573;55.0;22.99168816933792;2023;5
abudhabi;abudhabi;unitedarabemirates;6;270;59354.3902809608;0.5458863803972416;24.56488711787587;38.57142857142857;21.22740068990056;2023;1
bihar;br;india;2;150;94689.3660305596;0.17454493343622743;13.090870007717058;50.0;21.088471647051094;2023;3
victoria;vic;australia;6;276;227944.597594159;0.4863473278300575;22.371977080182646;39.42857142857143;20.762298612194712;2023;11
jiangxi;jiangxi;china;2;136;167798.2020149683;0.16624380729158292;11.304578895827639;45.333333333333336;18.934718678817518;2023;3
goa;ga;india;1;82;3420.6464704609;0.12288216976035181;10.076337920348848;41.0;17.066406696703066;2023;6
oxfordshire;oxfordshire;unitedkingdom;1;81;2617.0936147012;0.12706154652946225;10.29198526888644;40.5;16.973015605138634;2023;12
ontario;on;canada;1;87;1077587.553876187;0.07199301579086308;6.263392373805089;43.5;16.611795129865317;2023;1
chongqing;na;china;1;83;82362.5464307894;0.08834782154010545;7.332869187828752;41.5;16.307072336456287;2023;4
zhejiang;zhejiang;china;3;144;101337.2056883386;0.26027616333498227;12.493255840079149;36.0;16.251177334471375;2023;7
dhaka;dhaka;bangladesh;2;110;30548.5646266249;0.19366510380731636;10.651580709402399;36.666666666666664;15.837304159958792;2023;5
utrecht;na;netherlands;1;68;1395.3875657593;0.1380901930357203;9.39013312642898;34.0;14.5094077731549;2023;4
faro;faro;portugal;2;95;4965.3897605904;0.23500524232417777;11.162749010398445;31.666666666666668;14.354806973129763;2023;1
california;ca;unitedstates;2;100;409736.0520512069;0.15475958184436114;7.7379790922180565;33.333333333333336;13.742024002465252;2023;1
nicosia;na;cyprus;2;85;1967.9460500994;0.2636694940918759;11.205953498904725;28.333333333333332;13.267652108776645;2023;8
newyork;ny;unitedstates;1;65;136932.6539458316;0.08455049542246891;5.495782202460479;32.5;12.693444232627648;2023;1
jiangsu;jiangsu;china;2;86;100090.7772935139;0.17370395199814773;7.469269935920352;28.666666666666668;12.103213518195055;2023;6
seoul;na;southkorea;1;55;577.7896951119;0.15720948904207838;8.64652189731431;27.5;12.10124379545213;2023;2
northcarolina;nc;unitedstates;1;56;127661.4141922641;0.08505466489441733;4.76306123408737;28.0;10.949371966327263;2023;12
hunan;hunan;china;1;56;211351.4896151163;0.0815575363365159;4.567222034844891;28.0;10.882926523727136;2023;3
zarqa;na;jordan;1;52;4194.013130009;0.11988033426857501;6.233777381965901;26.0;10.784552572078157;2023;2
yunnan;yunnan;china;1;54;385394.9249282127;0.07774824620440893;4.198405295038082;27.0;10.425384513747497;2023;1
sichuan;sichuan;china;1;54;484815.9727816655;0.07638528501370943;4.12480539074031;27.0;10.400396891918007;2023;3
liaoning;liaoning;china;1;53;146513.7227709306;0.08406977617178778;4.455698137104752;26.5;10.346589304425514;2023;1
maharashtra;mh;india;1;50;306563.1909541172;0.07915661824617665;3.957830912308832;25.0;9.678995843518337;2023;3
addisababa;na;ethiopia;1;42;550.8952317178;0.15839430671700594;6.6525608821142495;21.0;9.270318396277085;2023;1
basel-stadt;bs;switzerland;1;35;39.939663917;0.26938934011346666;9.428626903971335;17.5;9.066005414694933;2023;2
tianjin;na;china;1;44;11475.4487112348;0.10697415573239223;4.7068628522252585;22.0;8.937945669319218;2023;6
nordrhein-westfalen;nordrhein-westfalen;germany;1;44;34537.8361635312;0.09569524824661284;4.210590922850964;22.0;8.768762057032525;2023;1
districtofcolumbia;dc;unitedstates;1;37;162.2352916304;0.19626343209724836;7.26174698759819;18.5;8.65267013989848;2023;3
prague;na;czechrepublic;1;39;516.7628980543;0.16001235521429355;6.240481853357449;19.5;8.633498069523915;2023;1
edinburgh;na;unitedkingdom;1;38;291.3533835376;0.17611949025609477;6.692540629731601;19.0;8.622886706662564;2023;9
maine;me;unitedstates;1;43;84257.6906254857;0.08817061581773937;3.791336480162793;21.5;8.459835698660177;2023;1
castelobranco;castelobranco;portugal;1;41;6400.1357697716;0.11410014549120084;4.678105965139235;20.5;8.430735370210146;2023;5
uppsala;uppsala;sweden;1;40;7006.354987141;0.11293417501251915;4.517367000500766;20.0;8.210100391837761;2023;1
skane;skane;sweden;1;40;11481.8216306491;0.10696780326716421;4.278712130686569;20.0;8.128559977984578;2023;6
bayern;bayern;germany;1;39;70023.8710338274;0.08963299606120292;3.4956868463869144;19.5;7.695106614149373;2023;1
henan;henan;china;1;39;166146.9719278261;0.08319028716704961;3.244421199514935;19.5;7.609203828893995;2023;3
budapest;budapest;hungary;1;34;538.424855857;0.15896978700614509;5.404972758208933;17.0;7.521314181738359;2023;12
delhi;dl;india;1;35;1482.3887299728;0.13694719765757102;4.793151918014986;17.5;7.476699705224186;2023;1
malaga;malaga;spain;1;35;7348.3180411538;0.11232972885663024;3.9315405099820584;17.5;7.1812900796128964;2023;1
guangdong;guangdong;china;1;36;175489.8177846857;0.08281338946616137;2.98128202078181;18.0;7.021365136749324;2023;4
almeria;almeria;spain;1;34;8752.7836070976;0.11016562930922778;3.7456313965137444;17.0;6.951932341940991;2023;3
northdakota;nd;unitedstates;1;35;182746.0372963744;0.08253645646259916;2.8887759761909706;17.5;6.823770810884523;2023;2
