state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
bayern;bayern;germany;1;179;70023.8710338274;0.08963299606120292;16.044306294955323;89.5;35.21131309700551;2021;12
newyork;ny;unitedstates;5;212;136932.6539458316;0.42275247711234454;17.92470502956341;35.333333333333336;17.893596946669696;2021;12
beijing;beijing;china;4;152;16251.9254289633;0.41254005437448543;15.676522066230447;30.4;15.496354040201643;2021;12
pennsylvania;pa;unitedstates;1;30;119356.6385566692;0.08554408014137499;2.56632240424125;15.0;5.883955494794208;2021;12
illinois;il;unitedstates;1;27;150153.0283211724;0.08389672147952063;2.2652114799470566;13.5;5.283036067142192;2021;12
kualalumpur;na;malaysia;1;22;239.0553990456;0.18245279489949873;4.013961487788972;11.0;5.065471427562824;2021;12
massachusetts;ma;unitedstates;2;32;21161.5293886358;0.20080346657438225;3.212855465190116;10.666666666666666;4.693441866143721;2021;12
chandigarh;na;india;1;19;118.7402628687;0.20897222582491637;3.970472290673411;9.5;4.559814838832776;2021;12
henan;henan;china;2;26;166146.9719278261;0.16638057433409922;2.1629474663432897;8.666666666666666;3.665331569114685;2021;12
macau;na;macao;1;13;30.0767278984;0.29099719512604705;3.7829635366386114;6.5;3.524653577254886;2021;12
northcarolina;nc;unitedstates;1;16;127661.4141922641;0.08505466489441733;1.3608746383106773;8.0;3.1486431010683646;2021;12
arkansas;ar;unitedstates;1;16;137540.2755808926;0.08451885582003858;1.3523016931206173;8.0;3.145606849646885;2021;12
thuringen;thuringen;germany;1;15;16067.872923431;0.10325629761443768;1.548844464216565;7.5;3.0507002539436674;2021;12
hunan;hunan;china;1;14;211351.4896151163;0.0815575363365159;1.1418055087112227;7.0;2.741121015015913;2021;12
gansu;gansu;china;1;14;405554.4355360637;0.07744126110918638;1.0841776555286093;7.0;2.720539638879265;2021;12
sanluispotosi;na;mexico;1;13;64201.6737408094;0.09033586765132276;1.1743662794671959;6.5;2.588234049039506;2021;12
tamilnadu;tn;india;1;13;130683.6903163263;0.08488573240247443;1.1035145212321678;6.5;2.5628000845448806;2021;12
jilin;jilin;china;1;13;191022.3391030987;0.08223582163837771;1.0690656812989103;6.5;2.5504338343124293;2021;12
shanghai;na;china;1;12;6746.0374352377;0.11341907860009853;1.3610289432011824;6.0;2.4914826739337603;2021;12
