state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
texas;tx;unitedstates;"texasa&amp;muniversity";2;2023-12-31;unitedstates;685338.8687343894
tamilnadu;tn;india;indianinstituteoftechnologymadras;58;2023-12-31;india;130683.6903163263
karnataka;ka;india;jssscienceandtechnologyuniversity;0;2023-12-28;india;191841.355605401
georgia;ga;unitedstates;clarkatlantauniversity;0;2023-12-27;unitedstates;152164.1143214319
tamilnadu;tn;india;srminstituteofscienceandtechnology;0;2023-12-26;india;130683.6903163263
zurich;zh;switzerland;universitatzurich;10;2023-12-26;switzerland;1738.6108428883
australiancapitalterritory;act;australia;commonwealthscientificandindustrialresearchorganisation;3;2023-12-22;australia;2349.2816671833
uttarpradesh;up;india;gautambuddhauniversity;1;2023-12-22;india;240261.4837625755
madhyapradesh;mp;india;vitbhopaluniversity;1;2023-12-21;india;309518.6866615667
uttarpradesh;up;india;pranveersinghinstituteoftechnology;2;2023-12-21;india;240261.4837625755
tamilnadu;tn;india;srminstituteofscienceandtechnologyramapuramcampus;0;2023-12-21;india;130683.6903163263
madhyapradesh;mp;india;vitbhopaluniversity;8;2023-12-21;india;309518.6866615667
karnataka;ka;india;pesuniversity;1;2023-12-20;india;191841.355605401
tamilnadu;tn;india;konguengineeringcollege;0;2023-12-18;india;130683.6903163263
ontario;on;canada;universityofwindsor;0;2023-12-16;canada;1077587.553876187
washington;wa;unitedstates;issaquahhighschool;0;2023-12-15;;
maharashtra;mh;india;visvesvarayanationalinstituteoftechnology,nagpur;1;2023-12-15;india;306563.1909541172
maharashtra;mh;india;visvesvarayanationalinstituteoftechnology,nagpur;0;2023-12-15;india;306563.1909541172
westbengal;wb;india;indianinstituteofscienceeducationandresearchkolkata;0;2023-12-15;india;86363.0481262015
maharashtra;mh;india;puneinstituteofcomputertechnology;0;2023-12-15;india;306563.1909541172
westbengal;wb;india;indianassociationforthecultivationofscience;1;2023-12-15;india;86363.0481262015
westbengal;wb;india;indianassociationforthecultivationofscience;0;2023-12-15;india;86363.0481262015
karnataka;ka;india;pesuniversity;0;2023-12-15;india;191841.355605401
assam;as;india;gauhatiuniversity;0;2023-12-15;india;79529.6186957877
puebla;pue;mexico;institutonacionaldeastrofisicaopticayelectronica;17;2023-12-15;mexico;34590.8106903809
tamilnadu;tn;india;kprinstituteofengineeringandtechnology;0;2023-12-14;india;130683.6903163263
tamilnadu;tn;india;sonacollegeoftechnology;0;2023-12-14;india;130683.6903163263
