state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
california;ca;unitedstates;universityofcalifornia,davis;54;2024-05-01;unitedstates;409736.0520512069
california;ca;unitedstates;stanforduniversity;51;2024-01-11;unitedstates;409736.0520512069
shaanxi;shaanxi;china;northwesternpolytechnicaluniversity;116;2024-01-25;;205731.1595793134
;safat;kuwait;kuwaituniversity;87;2024-06-17;;
makkah;makkah;saudiarabia;kingabdullahuniversityofscienceandtechnology;84;2024-12-01;;138262.262621067
anhui;anhui;china;anhuiuniversity;82;2024-01-01;;140193.6675195935
shaanxi;shaanxi;china;xi'anjiaotonguniversity;78;2024-01-01;;205731.1595793134
shandong;shandong;china;shandongnormaluniversity;73;2024-04-01;;155914.8264022369
hubei;hubei;china;wuhanuniversityofscienceandtechnology;71;2024-04-01;;185599.3219275883
hubei;hubei;china;hubeiuniversityofautomotivetechnology;67;2024-04-01;;185599.3219275883
zhejiang;zhejiang;china;shaoxinguniversity;67;2024-02-20;;101337.2056883386
shaanxi;shaanxi;china;xi'anjiaotonguniversity;61;2024-12-01;;205731.1595793134
shandong;shandong;china;qingdaouniversity;56;2024-02-01;;155914.8264022369
chongqing;chongqing;china;chongqingcreationvocationalcollege;56;2024-01-01;;82362.5464307894
amman;amman;jordan;middleeastuniversityjordan;52;2024-01-01;;7871.3516534212
;qazvinprovince;iran;islamicazaduniversity,qazvinbranch;51;2024-01-31;;
hunan;hunan;china;hunanuniversity;49;2024-01-15;;211351.4896151163
istanbul;na;turkey;turkish-germanuniversity;76;2024-03-01;;4807.2010887487
;na;singapore;schoolofelectricalandelectronicengineering;52;2024-02-01;;
beijing;na;china;tsinghuauniversity;51;2024-01-01;;16251.9254289633
beijing;na;china;beijinginstituteoftechnology;51;2024-02-01;;16251.9254289633
;na;unitedkingdom;universitycollegelondon;49;2024-02-01;;
victoria;vic;australia;monashuniversity;106;2024-01-24;;227944.597594159
victoria;vic;australia;monashuniversity;106;2024-01-24;;227944.597594159
victoria;vic;australia;rmituniversity;55;2024-04-01;;227944.597594159
victoria;vic;australia;rmituniversity;55;2024-04-01;;227944.597594159
aljawf;aljawf;saudiarabia;joufuniversity;52;2024-02-29;;117538.0056731597
aljawf;aljawf;saudiarabia;joufuniversity;52;2024-02-29;;117538.0056731597
