state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
brussels-capitalregion;bru;belgium;hopitalerasme;420;2023-12-01;;
california;ca;unitedstates;cedars-sinaimedicalcenter;299;2023-07-01;unitedstates;409736.0520512069
texas;tx;unitedstates;theuniversityoftexasmdandersoncancercenter;261;2023-01-01;unitedstates;685338.8687343894
illinois;il;unitedstates;journalofamericanmedicalassociation;231;2023-02-28;unitedstates;150153.0283211724
australiancapitalterritory;act;australia;canberrahealthservices;169;2023-09-01;australia;2349.2816671833
tennessee;tn;unitedstates;vanderbiltuniversityschoolofengineering;156;2023-02-01;unitedstates;109298.3231164403
massachusetts;ma;unitedstates;harvardmedicalschool;138;2023-06-01;unitedstates;21161.5293886358
massachusetts;ma;unitedstates;harvardt.h.chanschoolofpublichealth;132;2023-01-01;unitedstates;21161.5293886358
texas;tx;unitedstates;theuniversityoftexasataustin;126;2023-01-01;unitedstates;685338.8687343894
pennsylvania;pa;unitedstates;universityofpennsylvaniaschoolofdentalmedicine;117;2023-10-01;unitedstates;119356.6385566692
meghalaya;ml;india;northeasternindiragandhiregionalinstituteofhealthandmedicalsciences;111;2023-02-01;india;23121.1802719558
himachalpradesh;hp;india;nationalinstituteoftechnologyhamirpur;101;2023-04-01;india;55397.6407040696
silesianvoivodeship;sl;poland;slaskiuniwersytetmedycznywkatowicach;97;2023-08-01;;
ontario;on;canada;thehospitalforsickchildren;92;2023-10-01;canada;1077587.553876187
northcarolina;nc;unitedstates;globalresearchinstituteoftechnologyandengineering;88;2023-10-18;unitedstates;127661.4141922641
karnataka;ka;india;kasturbamedicalcollege,manipal;86;2023-01-01;india;191841.355605401
massachusetts;ma;unitedstates;massachusettscollegeofpharmacyandhealthsciences;86;2023-03-01;unitedstates;21161.5293886358
california;ca;unitedstates;lawrenceberkeleynationallaboratory;84;2023-01-01;unitedstates;409736.0520512069
alabama;al;unitedstates;llc;81;2023-01-25;unitedstates;133834.9089337738
california;ca;unitedstates;californiainstituteoftechnologydivisionofengineeringandappliedscience;79;2023-12-01;unitedstates;409736.0520512069
andhrapradesh;ap;india;gitamuniversity;74;2023-03-01;india;160581.4926456832
massachusetts;ma;unitedstates;harvardmedicalschool;71;2023-01-19;unitedstates;21161.5293886358
newyork;ny;unitedstates;vageloscollegeofphysiciansandsurgeons;68;2023-02-01;unitedstates;136932.6539458316
california;ca;unitedstates;googlellc;67;2023-09-30;unitedstates;409736.0520512069
iowa;ia;unitedstates;collegeofengineering;65;2023-07-12;unitedstates;145446.3632933674
ontario;on;canada;universityhealthnetwork;65;2023-06-01;canada;1077587.553876187
ohio;oh;unitedstates;clevelandclinicfoundation;64;2023-03-01;unitedstates;116043.6526534473
mississippi;ms;unitedstates;universityofmississippischoolofpharmacy;63;2023-02-01;unitedstates;123806.4876984373
california;ca;unitedstates;universityofcalifornia,sandiego;60;2023-07-14;unitedstates;409736.0520512069
zurich;zh;switzerland;ethzurich;58;2023-05-01;switzerland;1738.6108428883
newyork;ny;unitedstates;weillcornellmedicine;58;2023-01-01;unitedstates;136932.6539458316
pennsylvania;pa;unitedstates;universityofpittsburghschoolofmedicine;57;2023-07-01;unitedstates;119356.6385566692
massachusetts;ma;unitedstates;harvardmedicalschool;57;2023-01-01;unitedstates;21161.5293886358
tennessee;tn;unitedstates;vanderbiltuniversitymedicalcenter;57;2023-03-03;unitedstates;109298.3231164403
massachusetts;ma;unitedstates;harvardmedicalschool;54;2023-01-01;unitedstates;21161.5293886358
newjersey;nj;unitedstates;"merck&amp;co.,inc.";53;2023-05-11;unitedstates;19667.4032436701
louisiana;la;unitedstates;delhi;51;2023-09-01;unitedstates;119547.6575548466
texas;tx;unitedstates;universityoftexashealthsciencecenterathouston;51;2023-01-01;unitedstates;685338.8687343894
washington;wa;unitedstates;instituteforsystemsbiology;51;2023-04-01;;
massachusetts;ma;unitedstates;harvardmedicalschool;50;2023-07-01;unitedstates;21161.5293886358
newjersey;nj;unitedstates;eisaiinc.;50;2023-03-01;unitedstates;19667.4032436701
michigan;mi;unitedstates;universityofmichiganmedicalschool;48;2023-02-01;unitedstates;250043.5692191957
northcarolina;nc;unitedstates;dukeuniversity;47;2023-12-01;unitedstates;127661.4141922641
california;ca;unitedstates;stanforduniversity;47;2023-01-01;unitedstates;409736.0520512069
saopaulo;sp;brazil;universidadedesaopaulo;47;2023-01-01;brazil;248638.1451676981
newyork;ny;unitedstates;alberteinsteincollegeofmedicine;46;2023-09-01;unitedstates;136932.6539458316
texas;tx;unitedstates;theuniversityoftexasmdandersoncancercenter;46;2023-05-01;unitedstates;685338.8687343894
virginia;va;unitedstates;virginiacommonwealthuniversity;46;2023-07-31;unitedstates;103724.922258893
arizona;az;unitedstates;mayoclinicscottsdale-phoenix,arizona;45;2023-02-01;unitedstates;295070.1164616022
;northernireland;unitedkingdom;queen'suniversitybelfast;278;2023-07-01;;
;cg;india;amityuniversitychhattisgarh;119;2023-01-01;;
sichuan;sichuan;china;chengduuniversityoftraditionalchinesemedicine;116;2023-12-01;;484815.9727816655
;ts;india;"kakatiyainstituteoftechnology&amp;science";102;2023-08-01;;
izmir;izmir;turkey;izmirbakircayuniversity;98;2023-11-01;;12897.949247945
;vr;italy;universitadeglistudidiverona;86;2023-12-01;;
baden-wurttemberg;baden-wurttemberg;germany;eberhardkarlsuniversitattubingen;85;2023-07-01;;36123.5600929418
;guipuzcoa;spain;biodonostiahealthresearchinstitute;78;2023-07-01;;
jiangsu;jiangsu;china;nantonguniversity;74;2023-12-01;;100090.7772935139
;brittany;france;universitedebretagneoccidentale;67;2023-01-01;;
oxfordshire;oxfordshire;unitedkingdom;universityofoxfordmedicalsciencesdivision;65;2023-10-07;;2617.0936147012
bucharest;bucharest;romania;universitateadinbucuresti;60;2023-01-01;;284.4997537065
shandong;shandong;china;qingdaouniversity;58;2023-04-01;;155914.8264022369
;cg;india;amityuniversitychhattisgarh;56;2023-01-01;;
;islamabad;pakistan;healthservicesacademyislamabad;51;2023-01-01;;
oxfordshire;oxfordshire;unitedkingdom;universityofoxfordmedicalsciencesdivision;51;2023-01-01;;2617.0936147012
arriyad;arriyad;saudiarabia;princessnourahbintabdulrahmanuniversity;51;2023-04-01;;377087.1139892674
bayern;bayern;germany;julius-maximilians-universitatwurzburg;49;2023-09-01;;70023.8710338274
nordrhein-westfalen;nordrhein-westfalen;germany;universitatbielefeld;49;2023-01-01;;34537.8361635312
;achaia;greece;universityofpatras;49;2023-02-01;;
;isfahan;iran;biosensorresearchcenter,isfahanums;48;2023-09-01;;
;trondelag;norway;norgesteknisk-naturvitenskapeligeuniversitet;48;2023-09-01;;
;minya;egypt;facultyofcomputersandinformation;48;2023-03-01;;
;eastazarbaijanprovince;iran;islamicazaduniversity,tabrizbranch;47;2023-08-01;;
;asir;saudiarabia;universityofbisha;46;2023-01-01;;
guangdong;guangdong;china;sunyat-senuniversitycancercenter;46;2023-01-04;;175489.8177846857
amman;na;jordan;schoolofmedicine;1282;2023-03-01;;7871.3516534212
;na;na;na;479;2023-01-01;;
;na;qatar;primaryhealthcarecorporation;280;2023-01-01;;
dhaka;na;bangladesh;northsouthuniversity;119;2023-03-01;;30548.5646266249
;na;croatia;universityofzagrebschoolofmedicine;117;2023-02-01;;
beijing;na;china;ministryofhealthofpeople'srepublicofchina;103;2023-08-01;;16251.9254289633
;na;unitedkingdom;imperialcollegelondon;94;2023-01-01;;
;na;unitedkingdom;uclschoolofpharmacy;89;2023-01-01;;
;na;netherlands;philipsresearch;76;2023-09-01;;
berlin;na;germany;bundesinstitutfurrisikobewertung;70;2023-04-01;;889.247879319
;na;india;defenceresearchanddevelopmentorganisationindia;67;2023-03-01;;
;na;unitedkingdom;imperialcollegelondon;61;2023-08-01;;
malatya;na;turkey;inonuuniversitesitipfakultesi;59;2023-03-01;;11831.3620818841
berlin;na;germany;bundesinstitutfurrisikobewertung;57;2023-07-01;;889.247879319
;na;india;delhitechnologicaluniversity;55;2023-08-01;;
;na;pakistan;governmentcollegeuniversityfaisalabad;51;2023-10-01;;
beijing;na;china;universityofchineseacademyofsciences;51;2023-03-01;;16251.9254289633
beijing;na;china;pekinguniversitythirdhospital;50;2023-09-01;;16251.9254289633
;na;italy;universitacampusbio-medicodiroma;49;2023-01-01;;
beijing;na;china;beijingchesthospital,capitalmedicaluniversity;46;2023-12-01;;16251.9254289633
victoria;vic;australia;victoriauniversity;81;2023-03-01;;227944.597594159
victoria;vic;australia;victoriauniversity;81;2023-03-01;;227944.597594159
maryland;md;unitedstates;sinaihospitalofbaltimore;62;2023-07-01;;25461.8359249494
maryland;md;unitedstates;sinaihospitalofbaltimore;62;2023-07-01;;25461.8359249494
punjab;pb;india;chitkarauniversity,punjab;58;2023-12-01;;50378.2424498875
punjab;pb;india;chitkarauniversity,punjab;58;2023-12-01;;50378.2424498875
ashsharqiyah;ashsharqiyah;saudiarabia;kingfaisaluniversity;239;2023-11-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;kingfaisaluniversity;239;2023-11-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;imamabdulrahmanbinfaisaluniversity;167;2023-06-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;imamabdulrahmanbinfaisaluniversity;167;2023-06-01;;553148.0484543691
