state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
queensland;qld;australia;theuniversityofqueensland;608;2024-05-18;australia;1730135.5915559076
oregon;or;unitedstates;universityoforegon;401;2024-03-29;unitedstates;251886.9829907966
washington;wa;unitedstates;instituteforhealthmetricsandevaluation;394;2024-05-18;;
washington;wa;unitedstates;instituteforhealthmetricsandevaluation;376;2024-05-18;;
washington;wa;unitedstates;instituteforhealthmetricsandevaluation;152;2024-05-18;;
alberta;ab;canada;universityofalberta,facultyofmedicineanddentistry;95;2024-03-01;canada;663739.1300613766
riga;rix;latvia;rigastradinsuniversity;93;2024-03-01;latvia;318.0655696536
bihar;br;india;indianinstituteofmanagement;86;2024-07-01;india;94689.3660305596
utah;ut;unitedstates;theuniversityofutah;76;2024-06-15;unitedstates;219762.2858414896
odisha;or;india;fakirmohanuniversity;65;2024-05-01;india;155187.885956204
britishcolumbia;bc;canada;universityofvictoria;59;2024-01-01;canada;945598.3248456959
uttarpradesh;up;india;banarashinduuniversity;54;2024-03-01;india;240261.4837625755
connecticut;ct;unitedstates;yaleschoolofmedicine;54;2024-05-01;unitedstates;12704.5232646375
rhodeisland;ri;unitedstates;brownuniversity;52;2024-06-21;unitedstates;2832.3850914376
massachusetts;ma;unitedstates;harvardfacultyofartsandsciences;48;2024-02-01;unitedstates;21161.5293886358
riodejaneiro;rj;brazil;institutonacionaldeinfectologiaevandrochagas(ini);44;2024-01-13;brazil;43977.8125496113
northdakota;nd;unitedstates;universityofnorthdakota;43;2024-01-02;unitedstates;182746.0372963744
tamilnadu;tn;india;sathyabamainstituteofscienceandtechnology;41;2024-01-15;india;130683.6903163263
massachusetts;ma;unitedstates;harvarduniversity;39;2024-05-01;unitedstates;21161.5293886358
massachusetts;ma;unitedstates;bostoncollege;38;2024-01-17;unitedstates;21161.5293886358
indiana;in;unitedstates;collegeofengineering;36;2024-04-10;unitedstates;94332.3449078269
california;ca;unitedstates;universityofcalifornia,berkeley;35;2024-06-01;unitedstates;409736.0520512069
nuevoleon;nle;mexico;universidadautonomadenuevoleon;35;2024-02-01;mexico;64983.9662958163
newsouthwales;nsw;australia;universityoftechnologysydney;35;2024-02-20;australia;801934.7316220269
newsouthwales;nsw;australia;universityoftechnologysydney;34;2024-01-15;australia;801934.7316220269
colorado;co;unitedstates;unitedstatesgeologicalsurveycentralregion;33;2024-02-01;unitedstates;269201.8602314456
ohio;oh;unitedstates;universityhospitalscasemedicalcenter;32;2024-03-01;unitedstates;116043.6526534473
regionmetropolitanadesantiago;rm;chile;escuelademedicina;32;2024-03-01;chile;16080.9937882115
ontario;on;canada;universited'ottawa,facultedemedecine;30;2024-01-01;canada;1077587.553876187
southcarolina;sc;unitedstates;clemsonuniversity;30;2024-01-01;unitedstates;80163.5329877808
australiancapitalterritory;act;australia;universityofcanberra;30;2024-01-01;australia;2349.2816671833
selangor;selangor;malaysia;universititenaganasional;228;2024-01-01;;7729.6797853954
;diyalagovernorate;iraq;universityofdiyala;207;2024-01-02;;
zhejiang;zhejiang;china;thesecondaffiliatedhospitalandyuyingchildren'shospitalofwenzhoumedicaluniversity;137;2024-08-01;;101337.2056883386
