state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
ontario;on;canada;instituteofhealthpolicy,managementandevaluation;678;2021-06-01;canada;1077587.553876187
newsouthwales;nsw;australia;australiancatholicuniversity;655;2021-01-01;australia;801934.7316220269
newsouthwales;nsw;australia;australiancatholicuniversity;340;2021-09-01;australia;801934.7316220269
indiana;in;unitedstates;indianauniversitybloomington;275;2021-02-23;unitedstates;94332.3449078269
bihar;br;india;indianinstituteoftechnologypatna;260;2021-03-10;india;94689.3660305596
ontario;on;canada;universityofwaterloo;222;2021-03-01;canada;1077587.553876187
districtofcolumbia;dc;unitedstates;internationalfoodpolicyresearchinstitute;190;2021-05-01;unitedstates;162.2352916304
westernaustralia;wa;australia;theuwabusinessschool;156;2021-01-01;australia;2528138.6968684313
districtofcolumbia;dc;unitedstates;hankenschoolofeconomics;155;2021-01-01;unitedstates;162.2352916304
california;ca;unitedstates;centerforcommerceanddiplomacy;150;2021-03-01;unitedstates;409736.0520512069
districtofcolumbia;dc;unitedstates;micronutrientforum;140;2021-07-01;unitedstates;162.2352916304
pennsylvania;pa;unitedstates;universityofpittsburgh;134;2021-08-01;unitedstates;119356.6385566692
newsouthwales;nsw;australia;unswsydney;128;2021-09-01;australia;801934.7316220269
vaud;vd;switzerland;universitedelausanne(unil);122;2021-12-02;switzerland;3312.1476662723
queensland;qld;australia;theuniversityofqueenslandbusinessschool;118;2021-11-01;australia;1730135.5915559076
texas;tx;unitedstates;tilmanj.fertittafamilycollegeofmedicine;117;2021-09-06;unitedstates;685338.8687343894
newsouthwales;nsw;australia;theuniversityofsydneybusinessschool;110;2021-02-01;australia;801934.7316220269
quebec;qc;canada;universitemcgill;108;2021-03-01;canada;1505505.2764716432
aucklandregion;auk;newzealand;aucklanduniversityoftechnology;108;2021-03-01;;
lesserpolandvoivodeship;ma;poland;universityofwarsaw;103;2021-03-01;;
california;ca;unitedstates;universityofcalifornia,berkeley;102;2021-02-01;unitedstates;409736.0520512069
