state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
newyork;ny;unitedstates;adelphiuniversity;137;2020-01-01;unitedstates;136932.6539458316
alberta;ab;canada;cummingschoolofmedicine;136;2020-03-01;canada;663739.1300613766
westernaustralia;wa;australia;thekidsresearchinstituteaustralia;134;2020-04-03;australia;2528138.6968684313
minnesota;mn;unitedstates;collegeofscienceandengineering;129;2020-12-01;unitedstates;224780.1530011972
quebec;qc;canada;centrehospitalierdel'universitedemontreal;129;2020-12-01;canada;1505505.2764716432
bayern;bayern;germany;technischeuniversitatmunchen;730;2020-06-01;;70023.8710338274
groningen;groningen;netherlands;universitairmedischcentrumgroningen;644;2020-12-01;;2396.0322174076
;gyeongsangbuk-do;southkorea;yeungnamuniversity;627;2020-04-01;;
;viken;norway;akershusuniversityhospital;383;2020-12-01;;
;stockholms;sweden;karolinskainstitutet;378;2020-10-01;;
barcelona;barcelona;spain;universitatpolitecnicadecatalunya;358;2020-12-01;;7753.0499164184
;pays-de-la-loire;france;chudenantes;347;2020-01-01;;
vastragotaland;vastragotaland;sweden;wallenberglaboratoriet;310;2020-09-01;;29476.73914203
oxfordshire;oxfordshire;unitedkingdom;oxfordsocialsciencesdivision;299;2020-12-01;;2617.0936147012
;ca;italy;universitadeglistudidicagliari;289;2020-09-01;;
;stockholms;sweden;karolinskainstitutet;277;2020-07-01;;
;uk;india;theicfaiuniversity,dehradun;266;2020-07-01;;
guangdong;guangdong;china;shenzhenuniversity;235;2020-10-01;;175489.8177846857
;styria;austria;medizinischeuniversitatgraz;222;2020-06-01;;
;jeju-do;southkorea;jejunationaluniversity;222;2020-05-01;;
;vlaams-brabant;belgium;kuleuven;219;2020-12-01;;
;lazio;italy;fondazionepoliclinicouniversitarioagostinogemelliirccs;214;2020-10-01;;
cambridgeshire;cambridgeshire;unitedkingdom;wellcomesangerinstitute;213;2020-12-01;;3060.4644265699
;rm;italy;consiglionazionaledellericerche;207;2020-09-01;;
fukuoka;fukuoka;japan;kyushuuniversity;202;2020-05-01;;5051.3544392956
;styria;austria;medizinischeuniversitatgraz;192;2020-11-01;;
cambridgeshire;cambridgeshire;unitedkingdom;departmentofmedicine;187;2020-12-01;;3060.4644265699
nordrhein-westfalen;nordrhein-westfalen;germany;universityofmunster;186;2020-09-07;;34537.8361635312
;ge;italy;istitutoitalianoditecnologia;176;2020-12-09;;
merseyside;merseyside;unitedkingdom;universityofliverpool;172;2020-11-01;;138.6718812309
porto;porto;portugal;universidadedoporto;167;2020-01-01;;2310.3647845937
sichuan;sichuan;china;chengduuniversityoftraditionalchinesemedicine;161;2020-09-01;;484815.9727816655
;scotland;unitedkingdom;edinburghmedicalschool;160;2020-01-01;;
;pv;italy;universitadeglistudidipavia;155;2020-06-30;;
;vlaams-brabant;belgium;departementchronischeziekten,metabolismeenveroudering;150;2020-08-01;;
;centralmacedonia;greece;internationalhellenicuniversity;149;2020-02-01;;
jiangsu;jiangsu;china;medicalschoolofnanjinguniversity;146;2020-12-01;;100090.7772935139
;to;italy;politecnicoditorino;145;2020-01-01;;
;scotland;unitedkingdom;universityofstrathclyde;144;2020-03-01;;
;greatermanchester;unitedkingdom;theuniversityofmanchester;141;2020-12-01;;
kalmar;kalmar;sweden;linnaeusuniversity,kalmar;141;2020-06-01;;11028.6110546839
tokyo;tokyo;japan;nationalcancercenterresearchinstitute;134;2020-12-01;;2183.2571056884
fars;fars;iran;shirazuniversityoftechnology;130;2020-10-01;;125717.2778373775
;leinster;ireland;technologicaluniversitydublin;129;2020-01-01;;
madrid;madrid;spain;universidadcarlosiiidemadrid;129;2020-10-01;;8000.7993162946
;na;denmark;ceoandco-founderofsonohaler;810;2020-01-01;;
;na;unitedkingdom;king'scollegelondon;497;2020-06-01;;
;na;macao;facultyofhealthsciences;403;2020-02-28;;
nicosia;na;cyprus;universityofcyprus;342;2020-07-01;;1967.9460500994
;na;unitedkingdom;nationalinstituteforhealthandcareresearch;308;2020-05-01;;
beijing;na;china;chinaagriculturaluniversity;290;2020-04-01;;16251.9254289633
;na;hongkong;theuniversityofhongkong,statekeylaboratoryofpharmaceuticalbiotechnology;276;2020-01-07;;
izmir;na;turkey;izmirekonomiuniversitesi;273;2020-04-01;;12897.949247945
;na;singapore;nationaluniversityofsingapore;233;2020-05-01;;
seoul;na;southkorea;konkukuniversity;201;2020-01-01;;577.7896951119
;na;colombia;universidaddelsinu;179;2020-12-01;;
paris;na;france;hopitalrobert-debreap-hp;165;2020-01-01;;129.3761840488
;na;pakistan;bahriauniversity;162;2020-01-01;;
;na;unitedkingdom;uclschoolofpharmacy;157;2020-11-30;;
iasi;na;romania;petruponiinstituteofmacromolecularchemistry;148;2020-05-01;;5546.1517662911
;na;tunisia;technoparkelgazala;145;2020-01-01;;
florida;fl;unitedstates;universityoffloridacollegeofmedicine;223;2020-07-01;;146717.8790698472
florida;fl;unitedstates;universityoffloridacollegeofmedicine;223;2020-07-01;;146717.8790698472
florida;fl;unitedstates;floridastateuniversity;206;2020-07-01;;146717.8790698472
florida;fl;unitedstates;floridastateuniversity;206;2020-07-01;;146717.8790698472
maryland;md;unitedstates;nationalcenterforadvancingtranslationalsciences(ncats);187;2020-12-01;;25461.8359249494
maryland;md;unitedstates;nationalcenterforadvancingtranslationalsciences(ncats);187;2020-12-01;;25461.8359249494
florida;fl;unitedstates;moffittcancercenter;130;2020-05-01;;146717.8790698472
florida;fl;unitedstates;moffittcancercenter;130;2020-05-01;;146717.8790698472
granada;granada;spain;universidaddegranada;190;2020-10-14;;12682.0189668835
granada;granada;spain;universidaddegranada;190;2020-10-14;;12682.0189668835
