state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
shaanxi;shaanxi;china;baojiuniversityofartsandsciences;7;2022-12-15;;205731.1595793134
shanghai;shanghai;china;shanghaipublishingandprintingcollege;0;2022-12-13;;6746.0374352377
;brittany;france;institutderechercheeninformatiqueetsystemesaleatoires;6;2022-12-09;;
cauca;cauca;colombia;universidaddelcauca;25;2022-12-02;;30706.2331929707
;ile-de-france;france;sciencesettechnologiesdelamusiqueetduson;1;2022-12-01;;
noord-brabant;noord-brabant;netherlands;technischeuniversiteiteindhoven;2;2022-12-01;;5201.1124418825
syddanmark;syddanmark;denmark;syddanskuniversitet;7;2022-12-01;;11879.2166332436
;dubai;unitedarabemirates;hultinternationalbusinessschool,dubai;13;2022-12-01;;
;trondelag;norway;norgesteknisk-naturvitenskapeligeuniversitet;98;2022-12-01;;
;penang;malaysia;universitisainsmalaysia;3;2022-12-01;;
ulsan;ulsan;southkorea;nationaldisastermanagementresearchinstitute;1;2022-12-01;;1035.8002775231
beijing;beijing;china;ministryofagricultureofthepeople'srepublicofchina;25;2022-12-01;;16251.9254289633
;almadinahalmunawwarah;saudiarabia;taibahuniversity;15;2022-12-01;;
tokyo;tokyo;japan;theuniversityofelectro-communications;7;2022-12-01;;2183.2571056884
zhejiang;zhejiang;china;hangzhoudianziuniversity;3;2022-12-01;;101337.2056883386
berlin;berlin;germany;alexandervonhumboldtinstituteforinternetandsociety;1;2022-12-01;;889.247879319
seoul;seoul;southkorea;seegenemedicalfoundation;7;2022-12-01;;577.7896951119
bayern;bayern;germany;technischeuniversitatmunchen;28;2022-12-01;;70023.8710338274
nordrhein-westfalen;nordrhein-westfalen;germany;universitatsklinikumbonn;32;2022-12-01;;34537.8361635312
noord-brabant;noord-brabant;netherlands;tilburguniversity;13;2022-12-01;;5201.1124418825
;westmidlands;unitedkingdom;universityofwarwick;0;2022-12-01;;
cambridgeshire;cambridgeshire;unitedkingdom;universityofcambridge;39;2022-12-01;;3060.4644265699
centralfinland;centralfinland;finland;universityofjyvaskyla;8;2022-12-01;;19394.201850595
vasterbotten;vasterbotten;sweden;umeauniversitet;23;2022-12-01;;58726.9067526607
;gyeonggi-do;southkorea;techuniversityofkorea;24;2022-12-01;;
berlin;berlin;germany;alexandervonhumboldtinstituteforinternetandsociety;7;2022-12-01;;889.247879319
;sindh;pakistan;universityofkarachi;3;2022-12-01;;
tehran;tehran;iran;tarbiatmodaresuniversity;8;2022-12-01;;14417.313695594
jiangsu;jiangsu;china;nanjinguniversityofaeronauticsandastronautics;123;2022-12-01;;100090.7772935139
shaanxi;shaanxi;china;xi'anjiaotonguniversity;3;2022-12-01;;205731.1595793134
;telavivdistrict;israel;bar-ilanuniversity;3;2022-12-01;;
uppsala;uppsala;sweden;institutionenforfolkhalso-ochvardvetenskap;12;2022-12-01;;7006.354987141
;biscay;spain;universidaddelpaisvasco;20;2022-12-01;;
northyorkshire;northyorkshire;unitedkingdom;universityofyork;70;2022-12-01;;7982.0575356184
;stockholms;sweden;theroyalinstituteoftechnology(kth);34;2022-12-01;;
;rm;italy;universitadeglistudiromatre;1;2022-11-30;;
;centralmacedonia;greece;universityofmacedonia;22;2022-11-28;;
jiangsu;jiangsu;china;nanjinguniversityofscienceandtechnology;7;2022-11-15;;100090.7772935139
oxfordshire;oxfordshire;unitedkingdom;oxfordsocialsciencesdivision;10;2022-11-10;;2617.0936147012
;na;poland;instituteoflegalstudiesofthepolishacademyofsciences;1;2022-12-20;;
;na;malta;maltadigitalinnovationauthority;3;2022-12-01;;
;na;pakistan;comsatsuniversityislamabad;2;2022-12-01;;
;na;kuwait;"kuwaitcollegeofscience&amp;technology";3;2022-12-01;;
beijing;na;china;instituteofgeographicsciencesandnaturalresourcesresearch,chineseacademyofsciences;2;2022-12-01;;16251.9254289633
;na;unitedkingdom;universitycollegelondon;3;2022-12-01;;
hamilton;na;newzealand;dairynzlimited;0;2022-12-01;;6.3866971505
beijing;na;china;tsinghuauniversity;5;2022-12-01;;16251.9254289633
;na;norway;norwegiancentrefortelemedicine;43;2022-12-01;;
;na;singapore;nationaluniversityofsingapore;27;2022-12-01;;
;na;unitedkingdom;queenmaryuniversityoflondon;4;2022-12-01;;
;na;finland;meaningprocessingltd.;25;2022-12-01;;
dhaka;na;bangladesh;universityofdhaka;17;2022-12-01;;30548.5646266249
;na;thailand;chulalongkornuniversity;17;2022-12-01;;
istanbul;na;turkey;yildizteknikuniversitesi;11;2022-12-01;;4807.2010887487
;na;unitedkingdom;imperialcollegelondon;49;2022-12-01;;
;na;sweden;hogskolanihalmstad;149;2022-12-01;;
hochiminhcity;na;vietnam;hochiminhcityuniversityoftechnology-hcmut;12;2022-12-01;;1908.3472445416
;na;colombia;colombiansocietyofengineeringphysics(scif);3;2022-12-01;;
beijing;na;china;renminuniversityofchina;12;2022-12-01;;16251.9254289633
;na;india;icar-indianagriculturalstatisticsresearchinstitute,newdelhi;3;2022-12-01;;
;na;hongkong;theuniversityofhongkong;6;2022-12-01;;
jerusalem;na;israel;thevanleerjerusaleminstitute;22;2022-12-01;;635.2685746868
kualalumpur;na;malaysia;nationaldefenseuniversityofmalaysia;0;2022-11-22;;239.0553990456
;na;thailand;srinakharinwirotuniversity;3;2022-11-11;;
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;22789.176045694
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;30.9980156679
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;7.6593176403
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;0.6005401661
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;3.022459955
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;133.2970135584
;na;indonesia;nationalresearchandinnovationagencyindonesia;0;2022-11-11;;37.8687418131
dodoma;na;tanzania;theuniversityofdodoma;21;2022-11-09;;42304.1702246476
florida;fl;unitedstates;universityofflorida;8;2022-12-12;;146717.8790698472
florida;fl;unitedstates;universityofflorida;8;2022-12-12;;146717.8790698472
ashsharqiyah;ashsharqiyah;saudiarabia;universityofhafral-batin;5;2022-12-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;universityofhafral-batin;5;2022-12-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;kingfahduniversityofpetroleumandminerals;67;2022-12-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;kingfahduniversityofpetroleumandminerals;67;2022-12-01;;553148.0484543691
southampton;na;unitedkingdom;nationaloceanographycentresouthampton;14;2022-11-16;;57.1837867266
southampton;na;unitedkingdom;nationaloceanographycentresouthampton;14;2022-11-16;;57.1837867266
