state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
seoul;na;southkorea;hanyanguniversity;176;2022-07-01;;577.7896951119
beijing;na;china;renminuniversityofchina;171;2022-08-01;;16251.9254289633
;na;unitedkingdom;"londonschoolofhygiene&amp;tropicalmedicine";169;2022-07-01;;
;na;russianfederation;saintpetersburgmininguniversity;168;2022-03-01;;
sharjah;na;unitedarabemirates;collegeofbusinessadministration;167;2022-08-01;;2583.6573637813
beijing;na;china;universityofinternationalbusinessandeconomics;164;2022-01-01;;16251.9254289633
;na;na;na;162;2022-03-10;;
;na;italy;healthdirectorate;158;2022-05-01;;
;na;na;na;157;2022-04-23;;
beijing;na;china;beijinginstituteoftechnology;155;2022-08-01;;16251.9254289633
kualalumpur;na;malaysia;othmanyeopabdullahgraduateschoolofbusiness;153;2022-01-01;;239.0553990456
florida;fl;unitedstates;floridastateuniversitycollegeofmedicine;519;2022-07-01;;146717.8790698472
florida;fl;unitedstates;floridastateuniversitycollegeofmedicine;519;2022-07-01;;146717.8790698472
victoria;vic;australia;deakinuniversity;222;2022-06-01;;227944.597594159
victoria;vic;australia;deakinuniversity;222;2022-06-01;;227944.597594159
