state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
;pg;italy;universitadeglistudidiperugia;17;2024-01-01;;
;mi;italy;politecnicodimilano;16;2024-01-01;;
;hongkong;hongkong;thehongkongpolytechnicuniversity;16;2024-01-01;;
bayern;bayern;germany;friedrich-alexander-universitaterlangen-nurnberg;16;2024-01-01;;70023.8710338274
hebei;hebei;china;hebeiuniversityofscienceandtechnology;16;2024-02-01;;188968.3850206354
sfax;sfax;tunisia;fsegsfax-facultedesscienceseconomiquesetdegestiondesfax;16;2024-10-25;;7070.7178394577
mersin;mersin;turkiye;lefkeavrupauniversitesi;15;2024-06-01;;15291.9977712326
;westazerbaijanprovince;iran;urmiauniversityofmedicalsciences;15;2024-12-01;;
kedah;kedah;malaysia;universitiutaramalaysia;15;2024-12-02;;9130.4243982517
hampshire;hampshire;unitedkingdom;southamptonbusinessschool;15;2024-01-01;;3642.39866055
;makkahprovince;saudiarabia;facultyofsciences,kingabdulazizuniversity;15;2024-03-01;;
jiangsu;jiangsu;china;xi'anjiaotong-liverpooluniversity;15;2024-01-01;;100090.7772935139
;normandie;france;emnormandie;14;2024-01-01;;
noord-holland;noord-holland;netherlands;universiteitvanamsterdam;14;2024-01-01;;3485.8391249585
nairobi;nairobi;kenya;centralbankofkenya;14;2024-02-21;;762.456484867
hampshire;hampshire;unitedkingdom;universityofsouthampton;13;2024-07-01;;3642.39866055
sichuan;sichuan;china;southwesternuniversityoffinanceandeconomics;13;2024-05-01;;484815.9727816655
abudhabi;abudhabi;unitedarabemirates;collegeofbusinessandeconomics;13;2024-03-01;;59354.3902809608
madrid;madrid;spain;iebusinessschool;13;2024-04-01;;8000.7993162946
barcelona;barcelona;spain;universitatramonllull,esade;12;2024-01-01;;7753.0499164184
hainan;hainan;china;hainanuniversity;12;2024-06-01;;33840.6507115684
jiangxi;jiangxi;china;jiangxiuniversityoffinanceandeconomics;12;2024-09-01;;167798.2020149683
karak;karak;jordan;mutahuniversity;12;2024-06-26;;3475.2928487501
noord-holland;noord-holland;netherlands;universiteitvanamsterdam;12;2024-01-01;;3485.8391249585
;ile-de-france;france;ipagbusinessschool;12;2024-03-01;;
selangor;selangor;malaysia;putrabusinessschool;11;2024-01-01;;7729.6797853954
abudhabi;abudhabi;unitedarabemirates;alainuniversity;11;2024-07-01;;59354.3902809608
;na;egypt;independentresearch;73;2024-03-01;;
chongqing;na;china;chongqinguniversity;44;2024-04-01;;82362.5464307894
;na;unitedkingdom;londonschoolofeconomicsandpoliticalscience;44;2024-06-01;;
;na;unitedkingdom;roehamptonbusinessschool;33;2024-01-01;;
beijing;na;china;beijinguniversityoftechnology;25;2024-02-01;;16251.9254289633
madrid;na;spain;bancodeespana;25;2024-10-01;;8000.7993162946
wellington;na;newzealand;reservebankofnewzealand;22;2024-01-01;;8327.3541909618
;na;unitedarabemirates;zayeduniversity;21;2024-04-01;;
;na;india;kirorimalcollege;21;2024-03-20;;
beijing;na;china;minzuuniversityofchina;20;2024-01-01;;16251.9254289633
beijing;na;china;universityofinternationalbusinessandeconomics;20;2024-01-01;;16251.9254289633
paris;na;france;omneseducation;19;2024-08-01;;129.3761840488
;na;indonesia;islamicuniversityofkalimantan;18;2024-03-28;;
istanbul;na;turkey;istanbulticaretuniversitesi;18;2024-08-01;;4807.2010887487
;na;oman;soharuniversity;18;2024-03-01;;
;na;china;anhuipublicsecuritycollege;17;2024-01-01;;
hanoi;na;vietnam;nationaleconomicsuniversityhanoi;17;2024-04-01;;3303.2150049986
amman;na;jordan;al-ahliyyaammanuniversity;17;2024-03-15;;7871.3516534212
istanbul;na;turkiye;istanbulbilgiuniversitesi;17;2024-02-01;;4807.2010887487
seoul;na;southkorea;indukuniversity;17;2024-07-01;;577.7896951119
;na;italy;parthenopeuniversityofnaples;15;2024-06-01;;
;na;kuwait;arabopenuniversitykuwait;15;2024-01-01;;
bilecik;na;turkiye;bilecikseyhedebaliuniversitesi;14;2024-03-01;;5288.4389624162
;na;china;anhuiuniversityoffinanceandeconomics;14;2024-01-01;;
kualalumpur;na;malaysia;ucsiuniversity;14;2024-01-01;;239.0553990456
dhaka;na;bangladesh;bracuniversity;13;2024-10-01;;30548.5646266249
sousse;na;tunisia;universitedesousse;13;2024-02-01;;2668.0742649908
sharjah;na;unitedarabemirates;schoolofbusinessadministration;13;2024-01-01;;2583.6573637813
beijing;na;china;chinauniversityofpetroleum-beijing;12;2024-02-01;;16251.9254289633
paris;na;france;centerofresearchforenergyandclimatechange(crecc);12;2024-04-01;;129.3761840488
ankara;na;turkey;ankarayildirimbeyazituniversity;12;2024-01-01;;25685.6717312788
beijing;na;china;tsinghuauniversity;11;2024-12-15;;16251.9254289633
victoria;vic;australia;victoriauniversity;18;2024-03-01;;227944.597594159
victoria;vic;australia;victoriauniversity;18;2024-03-01;;227944.597594159
victoria;vic;australia;deakinuniversity;13;2024-01-01;;227944.597594159
victoria;vic;australia;deakinuniversity;13;2024-01-01;;227944.597594159
punjab;pb;india;gurunanakdevuniversity;13;2024-03-19;;50378.2424498875
punjab;pb;india;gurunanakdevuniversity;13;2024-03-19;;50378.2424498875
punjab;pb;india;chitkarauniversity,punjab;12;2024-04-25;;50378.2424498875
punjab;pb;india;chitkarauniversity,punjab;12;2024-04-25;;50378.2424498875
punjab;punjab;pakistan;universityofeducation;19;2024-01-22;;203843.6330733062
punjab;punjab;pakistan;universityofeducation;19;2024-01-22;;203843.6330733062
limburg;limburg;netherlands;openuniversiteit;13;2024-01-01;;2094.6637482143
limburg;limburg;netherlands;openuniversiteit;13;2024-01-01;;2094.6637482143
