state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
pennsylvania;pa;unitedstates;universityofpennsylvania;34;2021-10-01;unitedstates;119356.6385566692
pennsylvania;pa;unitedstates;schoolofcomputerscience;54;2021-10-01;unitedstates;119356.6385566692
westvirginia;wv;unitedstates;westvirginiauniversityschoolofmedicinemorgantown;13;2021-10-01;unitedstates;62735.3781237684
arizona;az;unitedstates;iraa.fultonschoolsofengineering;7;2021-10-01;unitedstates;295070.1164616022
indiana;in;unitedstates;lylesschoolofcivilandconstructionengineering;6;2021-10-01;unitedstates;94332.3449078269
kuyavian-pomeranianvoivodeship;kp;poland;uniwersytetmikolajakopernikawtoruniu;12;2021-10-01;;
arizona;az;unitedstates;theuniversityofarizona;18;2021-10-01;unitedstates;295070.1164616022
minasgerais;mg;brazil;universidadefederaldeminasgerais;6;2021-10-01;brazil;586372.6300000143
jharkhand;jh;india;indianinstituteoftechnology(indianschoolofmines),dhanbad;39;2021-10-01;india;77947.9887723991
ontario;on;canada;universityofwaterloo;152;2021-10-01;canada;1077587.553876187
california;ca;unitedstates;universityofcalifornia,sandiego;2;2021-10-01;unitedstates;409736.0520512069
karnataka;ka;india;b.n.minstituteoftechnology;18;2021-10-01;india;191841.355605401
riodejaneiro;rj;brazil;fundacaogetuliovargas;12;2021-10-01;brazil;43977.8125496113
madhyapradesh;mp;india;vitbhopaluniversity;32;2021-10-01;india;309518.6866615667
washington;wa;unitedstates;uwcollegeofengineering;21;2021-10-01;;
washington;wa;unitedstates;uwcollegeofengineering;18;2021-10-01;;
tamilnadu;tn;india;nationalinstituteoftechnologytiruchirappalli;13;2021-10-01;india;130683.6903163263
karnataka;ka;india;christuniversity;0;2021-09-28;india;191841.355605401
tennessee;tn;unitedstates;inc;4;2021-09-27;unitedstates;109298.3231164403
queensland;qld;australia;theuniversityofqueensland;1;2021-09-24;australia;1730135.5915559076
alabama;al;unitedstates;universityofalabama;2;2021-09-23;unitedstates;133834.9089337738
colorado;co;unitedstates;nationalrenewableenergylaboratory;3;2021-09-19;unitedstates;269201.8602314456
tennessee;tn;unitedstates;vanderbiltuniversitymedicalcenter;91;2021-09-15;unitedstates;109298.3231164403
ontario;on;canada;westernuniversity;0;2021-09-12;canada;1077587.553876187
westbengal;wb;india;universityofgourbanga;36;2021-09-10;india;86363.0481262015
riograndedonorte;rn;brazil;universidadefederaldoriograndedonorte;2;2021-09-07;brazil;52811.8654827219
missouri;mo;unitedstates;universityofmissouri-kansascity;0;2021-09-07;unitedstates;180475.9762211875
california;ca;unitedstates;stanforduniversity;1;2021-09-07;unitedstates;409736.0520512069
rajasthan;rj;india;modyuniversityofscienceandtechnology;0;2021-09-03;india;343081.5107532024
aucklandregion;auk;newzealand;theuniversityofauckland;10;2021-09-01;;
newsouthwales;nsw;australia;theuniversityofsydneyschoolofmedicine;2;2021-09-01;australia;801934.7316220269
massachusetts;ma;unitedstates;massachusettsinstituteoftechnology;1;2021-09-01;unitedstates;21161.5293886358
massachusetts;ma;unitedstates;harvardt.h.chanschoolofpublichealth;9;2021-09-01;unitedstates;21161.5293886358
colorado;co;unitedstates;universityofcoloradoanschutzmedicalcampus;8;2021-09-01;unitedstates;269201.8602314456
newsouthwales;nsw;australia;unswmedicine;21;2021-09-01;australia;801934.7316220269
districtofcolumbia;dc;unitedstates;u.s.departmentoftransportation;0;2021-09-01;unitedstates;162.2352916304
districtofcolumbia;dc;unitedstates;u.s.departmentoftransportation;11;2021-09-01;unitedstates;162.2352916304
michigan;mi;unitedstates;michiganstateuniversity;7;2021-09-01;unitedstates;250043.5692191957
zurich;zh;switzerland;ethzurich;15;2021-09-01;switzerland;1738.6108428883
massachusetts;ma;unitedstates;harvardmedicalschool;26;2021-09-01;unitedstates;21161.5293886358
ontario;on;canada;universityoftoronto;38;2021-09-01;canada;1077587.553876187
newjersey;nj;unitedstates;schoolofengineeringandappliedscience;61;2021-09-01;unitedstates;19667.4032436701
texas;tx;unitedstates;michaele.debakeyvamedicalcenter;0;2021-09-01;unitedstates;685338.8687343894
california;ca;unitedstates;pacificgraduateschoolofpsychology;13;2021-09-01;unitedstates;409736.0520512069
california;ca;unitedstates;ucsantabarbaracollegeofengineering;29;2021-09-01;unitedstates;409736.0520512069
texas;tx;unitedstates;texasaandminternationaluniversity;27;2021-09-01;unitedstates;685338.8687343894
westbengal;wb;india;universityofgourbanga;22;2021-09-01;india;86363.0481262015
britishcolumbia;bc;canada;universityofnorthernbritishcolumbia;22;2021-09-01;canada;945598.3248456959
california;ca;unitedstates;uscviterbischoolofengineering;7;2021-09-01;unitedstates;409736.0520512069
quebec;qc;canada;universiteduquebecamontreal;43;2021-09-01;canada;1505505.2764716432
texas;tx;unitedstates;bobbyb.lyleschoolofengineering;11;2021-09-01;unitedstates;685338.8687343894
michigan;mi;unitedstates;universityofmichigan-flint;2;2021-09-01;unitedstates;250043.5692191957
illinois;il;unitedstates;thegraingercollegeofengineering;27;2021-09-01;unitedstates;150153.0283211724
northdakota;nd;unitedstates;northdakotastateuniversity;3;2021-09-01;unitedstates;182746.0372963744
virginia;va;unitedstates;georgemasonuniversity;8;2021-09-01;unitedstates;103724.922258893
delhi;dl;india;jawaharlalnehruuniversity;7;2021-09-01;india;1482.3887299728
pennsylvania;pa;unitedstates;universityofpennsylvaniaperelmanschoolofmedicine;74;2021-09-01;unitedstates;119356.6385566692
quebec;qc;canada;polytechniquemontreal;6;2021-09-01;canada;1505505.2764716432
haryana;hr;india;nationalinstituteoftechnologykurukshetra;40;2021-09-01;india;43945.4348596055
tamilnadu;tn;india;aarupadaiveeduinstituteoftechnology;13;2021-09-01;india;130683.6903163263
massachusetts;ma;unitedstates;tuftsuniversity;8;2021-09-01;unitedstates;21161.5293886358
michigan;mi;unitedstates;michiganstateuniversity;0;2021-08-27;unitedstates;250043.5692191957
michigan;mi;unitedstates;michiganstateuniversity;0;2021-08-27;unitedstates;250043.5692191957
gujarat;gj;india;marwadiuniversity;4;2021-08-27;india;184427.9817839093
saopaulo;sp;brazil;universidadedesaopaulo;3;2021-08-25;brazil;248638.1451676981
newyork;ny;unitedstates;nyugrossmanschoolofmedicine;12;2021-08-25;unitedstates;136932.6539458316
newyork;ny;unitedstates;cornelluniversity;20;2021-08-23;unitedstates;136932.6539458316
colorado;co;unitedstates;universityofcoloradoboulder;4;2021-08-23;unitedstates;269201.8602314456
alabama;al;unitedstates;samuelginncollegeofengineering;10;2021-08-15;unitedstates;133834.9089337738
westbengal;wb;india;indianinstituteoftechnologykharagpur;37;2021-08-15;india;86363.0481262015
pennsylvania;pa;unitedstates;schoolofengineeringandappliedscience;36;2021-08-15;unitedstates;119356.6385566692
pennsylvania;pa;unitedstates;carnegiemellonuniversity;0;2021-08-14;unitedstates;119356.6385566692
virginia;va;unitedstates;universityofvirginia;17;2021-08-14;unitedstates;103724.922258893
massachusetts;ma;unitedstates;massachusettsinstituteoftechnology;2;2021-08-14;unitedstates;21161.5293886358
newyork;ny;unitedstates;ibmresearch;1;2021-08-14;unitedstates;136932.6539458316
michigan;mi;unitedstates;collegeofengineeringandcomputerscience;31;2021-08-13;unitedstates;250043.5692191957
quebec;qc;canada;concordiauniversity;7;2021-08-11;canada;1505505.2764716432
virginia;va;unitedstates;departmentofbiomedicalengineering;2;2021-08-11;unitedstates;103724.922258893
aucklandregion;auk;newzealand;theuniversityofauckland;13;2021-08-10;;
oregon;or;unitedstates;collegeofengineering;9;2021-08-08;unitedstates;251886.9829907966
haryana;hr;india;shreegurugobindsinghtricentenaryuniversity;9;2021-08-06;india;43945.4348596055
uttarpradesh;up;india;glauniversity,mathura;2;2021-08-04;india;240261.4837625755
andhrapradesh;ap;india;kldeemedtobeuniversity;0;2021-08-04;india;160581.4926456832
california;ca;unitedstates;googlellc;21;2021-08-03;unitedstates;409736.0520512069
massachusetts;ma;unitedstates;universityofmassachusettsamherst;11;2021-08-03;unitedstates;21161.5293886358
california;ca;unitedstates;stanforduniversity;6;2021-08-02;unitedstates;409736.0520512069
australiancapitalterritory;act;australia;commonwealthscientificandindustrialresearchorganisation;23;2021-08-02;australia;2349.2816671833
california;ca;unitedstates;universityofcalifornia,losangeles;0;2021-08-01;unitedstates;409736.0520512069
rajasthan;rj;india;banasthalividyapith;3;2021-08-01;india;343081.5107532024
california;ca;unitedstates;departmentofsurgery;20;2021-08-01;unitedstates;409736.0520512069
madhyapradesh;mp;india;"acropolisinstituteoftechnology&amp;research,indore";10;2021-08-01;india;309518.6866615667
illinois;il;unitedstates;nationalopinionresearchcenter,chicago;5;2021-08-01;unitedstates;150153.0283211724
newyork;ny;unitedstates;theu.s.militaryacademyatwestpoint;7;2021-08-01;unitedstates;136932.6539458316
mississippi;ms;unitedstates;environmentallaboratory;4;2021-08-01;unitedstates;123806.4876984373
southaustralia;sa;australia;royaladelaidehospital;0;2021-08-01;australia;983875.0812460284
massachusetts;ma;unitedstates;collegeofengineering;24;2021-08-01;unitedstates;21161.5293886358
manitoba;mb;canada;universityofmanitoba;70;2021-08-01;canada;652611.9843800333
ontario;on;canada;universityoftoronto;23;2021-08-01;canada;1077587.553876187
georgia;ga;unitedstates;universityofgeorgiaschoolofcomputing;360;2021-08-01;unitedstates;152164.1143214319
minasgerais;mg;brazil;universidadefederaldevicosa;25;2021-08-01;brazil;586372.6300000143
westbengal;wb;india;indianinstituteoftechnologykharagpur;13;2021-08-01;india;86363.0481262015
rajasthan;rj;india;birlainstituteoftechnologyandscience,pilani;49;2021-08-01;india;343081.5107532024
massachusetts;ma;unitedstates;worcesterpolytechnicinstitute;0;2021-07-26;unitedstates;21161.5293886358
michigan;mi;unitedstates;universityofmichigan,annarbor;10;2021-07-21;unitedstates;250043.5692191957
massachusetts;ma;unitedstates;harvarduniversity;9;2021-07-21;unitedstates;21161.5293886358
newyork;ny;unitedstates;universityatbuffalo,thestateuniversityofnewyork;9;2021-07-21;unitedstates;136932.6539458316
rhodeisland;ri;unitedstates;brownuniversity;4;2021-07-21;unitedstates;2832.3850914376
idaho;id;unitedstates;universityofidaho;1;2021-07-19;unitedstates;216254.4240834432
california;ca;unitedstates;googlellc;40;2021-07-18;unitedstates;409736.0520512069
northcarolina;nc;unitedstates;sasinstitute,inc.;12;2021-07-15;unitedstates;127661.4141922641
newsouthwales;nsw;australia;theuniversityofsydney;20;2021-07-13;australia;801934.7316220269
colorado;co;unitedstates;universityofcoloradodepartmentofpediatrics;177;2021-07-13;unitedstates;269201.8602314456
washington;wa;unitedstates;amazon.com,inc.;0;2021-07-11;;
virginia;va;unitedstates;universityofvirginiaschoolofengineeringandappliedscience;5;2021-07-11;unitedstates;103724.922258893
newsouthwales;nsw;australia;theuniversityofsydney;6;2021-07-11;australia;801934.7316220269
pennsylvania;pa;unitedstates;harrisburguniversityofscienceandtechnology;26;2021-07-06;unitedstates;119356.6385566692
nuevoleon;nle;mexico;tecnologicodemonterrey;2;2021-07-02;mexico;64983.9662958163
pennsylvania;pa;unitedstates;carnegiemellonuniversity;15;2021-07-02;unitedstates;119356.6385566692
ohio;oh;unitedstates;departmentoffood,agriculturalandbiologicalengineering;23;2021-07-02;unitedstates;116043.6526534473
ontario;on;canada;yorkuniversity;9;2021-07-02;canada;1077587.553876187
gujarat;gj;india;panditdeendayalenergyuniversity;17;2021-07-01;india;184427.9817839093
ontario;on;canada;torontometropolitanuniversity;7;2021-07-01;canada;1077587.553876187
maharashtra;mh;india;bharatividyapeeth(deemedtobeuniversity)collegeofengineering;7;2021-07-01;india;306563.1909541172
texas;tx;unitedstates;texasstateuniversity;8;2021-07-01;unitedstates;685338.8687343894
virginia;va;unitedstates;collegeofengineeringandcomputing;10;2021-07-01;unitedstates;103724.922258893
newyork;ny;unitedstates;newyorkuniversity;5;2021-07-01;unitedstates;136932.6539458316
lesserpolandvoivodeship;ma;poland;universityofwarsaw;52;2021-07-01;;
newmexico;nm;unitedstates;newmexicostateuniversity;8;2021-07-01;unitedstates;315076.3727934706
massachusetts;ma;unitedstates;harvardmedicalschool;1;2021-07-01;unitedstates;21161.5293886358
geneva;ge;switzerland;worldtradeorganization;15;2021-07-01;;
saopaulo;sp;brazil;universidadedesaopaulo;5;2021-07-01;brazil;248638.1451676981
newsouthwales;nsw;australia;macquarieuniversity;7;2021-07-01;australia;801934.7316220269
texas;tx;unitedstates;schoolofbiomedicalinformatics;4;2021-07-01;unitedstates;685338.8687343894
tamilnadu;tn;india;velloreinstituteoftechnology;4;2021-07-01;india;130683.6903163263
georgia;ga;unitedstates;emoryuniversity;0;2021-07-01;unitedstates;152164.1143214319
ontario;on;canada;universityofwaterloo;3;2021-07-01;canada;1077587.553876187
colorado;co;unitedstates;"danielfelixritchieschoolofengineering&amp;computerscience";93;2021-07-01;unitedstates;269201.8602314456
colorado;co;unitedstates;nationalrenewableenergylaboratory;10;2021-07-01;unitedstates;269201.8602314456
southaustralia;sa;australia;universityofsouthaustralia;62;2021-07-01;australia;983875.0812460284
texas;tx;unitedstates;cullencollegeofengineering;21;2021-07-01;unitedstates;685338.8687343894
delhi;dl;india;indianinstituteoftechnologydelhi;32;2021-07-01;india;1482.3887299728
pennsylvania;pa;unitedstates;drexeluniversity;53;2021-07-01;unitedstates;119356.6385566692
karnataka;ka;india;manipalinstituteoftechnology;32;2021-07-01;india;191841.355605401
michigan;mi;unitedstates;universityofmichigan,annarbor;24;2021-07-01;unitedstates;250043.5692191957
ohio;oh;unitedstates;miamiuniversity;24;2021-07-01;unitedstates;116043.6526534473
northcarolina;nc;unitedstates;uncgillingsschoolofglobalpublichealth;2;2021-07-01;unitedstates;127661.4141922641
ontario;on;canada;ontariotechuniversity;14;2021-07-01;canada;1077587.553876187
massachusetts;ma;unitedstates;collegeofengineering;22;2021-07-01;unitedstates;21161.5293886358
wellingtonregion;wgn;newzealand;ministryforprimaryindustries;9;2021-07-01;;
ontario;on;canada;trentuniversity;24;2021-07-01;canada;1077587.553876187
pennsylvania;pa;unitedstates;schoolofengineeringandappliedscience;12;2021-07-01;unitedstates;119356.6385566692
wisconsin;wi;unitedstates;universityofwisconsin-madison;32;2021-07-01;unitedstates;169395.3018014624
pennsylvania;pa;unitedstates;theroboticsinstitute;11;2021-06-30;unitedstates;119356.6385566692
tamilnadu;tn;india;bishophebercollege,tiruchirappalli;2;2021-06-29;india;130683.6903163263
missouri;mo;unitedstates;saintlouisuniversityschoolofscienceandengineering;1;2021-06-28;unitedstates;180475.9762211875
ontario;on;canada;goodmanschoolofbusiness;1;2021-06-25;canada;1077587.553876187
karnataka;ka;india;kletechnologicaluniversity;11;2021-06-25;india;191841.355605401
andhrapradesh;ap;india;gitamuniversity;10;2021-06-25;india;160581.4926456832
california;ca;unitedstates;universityofcalifornia,berkeley;14;2021-06-22;unitedstates;409736.0520512069
washington;wa;unitedstates;pacificnorthwestnationallaboratory;8;2021-06-22;;
washington;wa;unitedstates;voilandcollegeofengineeringandarchitecture;3;2021-06-20;;
districtofcolumbia;dc;unitedstates;federalreservesystem;1;2021-06-16;unitedstates;162.2352916304
britishcolumbia;bc;canada;simonfraseruniversity;21;2021-06-16;canada;945598.3248456959
karnataka;ka;india;amritavishwavidyapeethamuniversity,bangalore;3;2021-06-16;india;191841.355605401
northdakota;nd;unitedstates;northdakotastateuniversity;12;2021-06-15;unitedstates;182746.0372963744
wisconsin;wi;unitedstates;universityofwisconsin-madison;103;2021-06-15;unitedstates;169395.3018014624
newsouthwales;nsw;australia;universityoftechnologysydney;11;2021-06-15;australia;801934.7316220269
gujarat;gj;india;s.v.nationalinstituteoftechnology;19;2021-06-15;india;184427.9817839093
newhampshire;nh;unitedstates;departmentofcomputerscience;0;2021-06-14;unitedstates;24266.4317038202
