state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
connecticut;ct;unitedstates;yaleuniversity;109;2024-03-07;unitedstates;12704.5232646375
newjersey;nj;unitedstates;instituteforhealth,healthcarepolicyandagingresearch;97;2024-12-01;unitedstates;19667.4032436701
illinois;il;unitedstates;universityofillinoisatchicago;68;2024-01-01;unitedstates;150153.0283211724
newyork;ny;unitedstates;newyorkinstituteoftechnologycollegeofosteopathicmedicine;65;2024-01-01;unitedstates;136932.6539458316
massachusetts;ma;unitedstates;harvardmedicalschool;54;2024-02-01;unitedstates;21161.5293886358
mizoram;mz;india;mizoramuniversity;48;2024-02-14;india;21242.6522073982
uttarpradesh;up;india;banarashinduuniversity;45;2024-02-01;india;240261.4837625755
queensland;qld;australia;universityofsouthernqueensland;44;2024-02-01;australia;1730135.5915559076
westbengal;wb;india;adamasuniversity;43;2024-01-01;india;86363.0481262015
massachusetts;ma;unitedstates;broadinstitute;38;2024-05-16;unitedstates;21161.5293886358
georgia;ga;unitedstates;georgiainstituteoftechnology;38;2024-12-01;unitedstates;152164.1143214319
michigan;mi;unitedstates;corewellhealth;37;2024-01-01;unitedstates;250043.5692191957
tripura;tr;india;nationalinstituteoftechnology,agartala;36;2024-07-30;india;10745.4290357901
california;ca;unitedstates;marlanandrosemarybournscollegeofengineering;35;2024-09-01;unitedstates;409736.0520512069
illinois;il;unitedstates;theuniversityofchicago;34;2024-04-09;unitedstates;150153.0283211724
tamilnadu;tn;india;rajalakshmiengineeringcollege;30;2024-01-01;india;130683.6903163263
oregon;or;unitedstates;departmentofbiomedicalengineering;29;2024-01-01;unitedstates;251886.9829907966
tamilnadu;tn;india;velloreinstituteoftechnology;28;2024-06-01;india;130683.6903163263
texas;tx;unitedstates;theuniversityoftexasataustin;27;2024-01-03;unitedstates;685338.8687343894
northcarolina;nc;unitedstates;uncschoolofmedicine;25;2024-01-01;unitedstates;127661.4141922641
connecticut;ct;unitedstates;yaleschoolofmedicine;24;2024-07-02;unitedstates;12704.5232646375
newbrunswick;nb;canada;universitedemoncton;24;2024-03-01;canada;72782.9413094846
massachusetts;ma;unitedstates;spauldingrehabilitationhospitalnetwork;23;2024-08-15;unitedstates;21161.5293886358
california;ca;unitedstates;cedars-sinaimedicalcenter;22;2024-02-01;unitedstates;409736.0520512069
ohio;oh;unitedstates;universityhospitalscasemedicalcenter;22;2024-01-01;unitedstates;116043.6526534473
rajasthan;rj;india;"swamikeshvanandinstituteoftechnologymanagement&amp;gramothan";21;2024-12-01;india;343081.5107532024
