state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
california;ca;unitedstates;electricalandcomputerengineeringdepartment;77;2022-01-01;unitedstates;409736.0520512069
odisha;or;india;internationalinstituteofinformationtechnology,bhubaneswar;73;2022-06-01;india;155187.885956204
newyork;ny;unitedstates;universityatbuffalo,thestateuniversityofnewyork;73;2022-02-01;unitedstates;136932.6539458316
kerala;kl;india;cochinuniversityofscienceandtechnology;70;2022-12-01;india;37724.3515065956
california;ca;unitedstates;stanforduniversityschoolofmedicine;68;2022-04-27;unitedstates;409736.0520512069
minnesota;mn;unitedstates;mayoclinic;66;2022-09-01;unitedstates;224780.1530011972
karnataka;ka;india;indianinstituteofscience;65;2022-04-15;india;191841.355605401
utah;ut;unitedstates;universityofutahhealth;65;2022-05-01;unitedstates;219762.2858414896
tamilnadu;tn;india;srminstituteofscienceandtechnology;64;2022-01-01;india;130683.6903163263
california;ca;unitedstates;universityofcalifornia,sandiego;63;2022-01-01;unitedstates;409736.0520512069
geneva;ge;switzerland;hopitauxuniversitairesdegeneve;62;2022-03-01;;
virginia;va;unitedstates;universityofvirginiahealthsystem;61;2022-12-01;unitedstates;103724.922258893
oxfordshire;oxfordshire;unitedkingdom;universityofoxfordmedicalsciencesdivision;718;2022-01-01;;2617.0936147012
kwazulu-natal;kwazulu-natal;southafrica;universityofkwazulu-natal;513;2022-04-01;;94006.1687446395
jiangsu;jiangsu;china;jiangsuuniversity;465;2022-12-01;;100090.7772935139
;d-55131;germany;helmholtzinstitutefortranslationaloncology(hi-tron);265;2022-04-01;;
zhejiang;zhejiang;china;thefirstaffiliatedhospitalofwenzhoumedicaluniversity;185;2022-01-01;;101337.2056883386
;northernireland;unitedkingdom;queen'suniversitybelfast;180;2022-10-01;;
merseyside;merseyside;unitedkingdom;universityofliverpool;172;2022-10-01;;138.6718812309
hunan;hunan;china;hunanuniversity;171;2022-12-01;;211351.4896151163
;wlg;belgium;centrehospitalieruniversitairedeliege;164;2022-01-01;;
sichuan;sichuan;china;sichuanuniversity;163;2022-12-01;;484815.9727816655
;styria;austria;medizinischeuniversitatgraz;154;2022-03-01;;
vastragotaland;vastragotaland;sweden;goteborgsuniversitet;147;2022-11-18;;29476.73914203
hovedstaden;hovedstaden;denmark;detsundhedsvidenskabeligefakultet;146;2022-05-01;;2529.7530685779
;thessaloniki;greece;st.luke'shospital;135;2022-12-01;;
zhejiang;zhejiang;china;universityofnottinghamningbochina;128;2022-02-01;;101337.2056883386
;gyeongsangbuk-do;southkorea;pohanguniversityofscienceandtechnology;104;2022-12-01;;
hubei;hubei;china;centralchinanormaluniversity;101;2022-12-01;;185599.3219275883
;vr;italy;universitadeglistudidiverona;88;2022-11-01;;
zhejiang;zhejiang;china;collegeofanimalsciencesatzhejianguniversity;87;2022-12-01;;101337.2056883386
bayern;bayern;germany;klinikumderuniversitatmunchen;83;2022-11-01;;70023.8710338274
distritocapital;distritocapital;colombia;pontificiauniversidadjaveriana;82;2022-01-01;;369.3033241517
;mi;italy;istitutoeuropeodioncologia;79;2022-01-01;;
;jazan;saudiarabia;jazanuniversity;75;2022-05-01;;
;kpk;pakistan;governmentpostgraduatecollege;75;2022-02-01;;
shaanxi;shaanxi;china;schoolofbasicmedicalsciences;73;2022-01-01;;205731.1595793134
tehran;tehran;iran;shahidbeheshtiuniversityofmedicalsciences;73;2022-03-01;;14417.313695594
;scotland;unitedkingdom;theuniversityofedinburgh;71;2022-08-03;;
;tyneandwear;unitedkingdom;newcastleuniversity;70;2022-05-01;;
zuid-holland;zuid-holland;netherlands;erasmusmc;70;2022-02-19;;3194.8081331608
;vienna;austria;technischeuniversitatwien;67;2022-01-01;;
hubei;hubei;china;renminhospitalofwuhanuniversity;66;2022-09-01;;185599.3219275883
;giza;egypt;nationalresearchcentre;63;2022-10-01;;
hessen;hessen;germany;goethe-universitatfrankfurtammain;61;2022-03-01;;21012.4690108772
;na;singapore;singaporeuniversityofsocialsciences;361;2022-11-01;;
;na;switzerland;ecolepolytechniquefederaledelausanne;312;2022-12-01;;
shanghai;na;china;fudanuniversityshanghaicancercenter;172;2022-05-01;;6746.0374352377
;na;na;na;171;2022-03-03;;
;na;unitedkingdom;bartsandthelondonschoolofmedicineanddentistry;145;2022-06-01;;
;na;israel;tevapharmaceuticalindustriesltd.;134;2022-02-01;;
;na;pakistan;informationtechnologyuniversity;128;2022-01-01;;
mexico;na;mexico;universidadnacionalautonomademexico;112;2022-02-14;;21825.7223219755
;na;luxembourg;universityofluxembourg;107;2022-03-01;;
beijing;na;china;pekinguniversitythirdhospital;98;2022-05-01;;16251.9254289633
hanoi;na;vietnam;nationaleconomicsuniversityhanoi;96;2022-01-01;;3303.2150049986
beijing;na;china;chinaagriculturaluniversity;93;2022-12-01;;16251.9254289633
;na;rwanda;africaninstituteformathematicalsciences;91;2022-12-01;;
beijing;na;china;beijingjiaotonguniversity;88;2022-02-15;;16251.9254289633
beijing;na;china;instituteofsemiconductorschineseacademyofsciences;84;2022-12-01;;16251.9254289633
bucharest;na;romania;universitateademedicinasifarmaciecaroldaviladinbucuresti;78;2022-04-01;;284.4997537065
;na;singapore;singaporeuniversityofsocialsciences;76;2022-04-01;;
;na;unitedkingdom;uclschoolofpharmacy;71;2022-03-01;;
;na;germany;forschungszentrumjulichgmbh;67;2022-03-01;;
;na;unitedkingdom;imperialcollegefacultyofmedicine;64;2022-12-01;;
washington,d.c.;na;unitedstates;thecatholicuniversityofamerica;63;2022-10-01;;174111.6091089331
;na;india;delhitechnologicaluniversity;63;2022-01-01;;
punjab;pb;india;chitkarauniversity,punjab;180;2022-01-01;;50378.2424498875
punjab;pb;india;chitkarauniversity,punjab;180;2022-01-01;;50378.2424498875
jura;ju;switzerland;universityofappliedscienceswesternswitzerland;129;2022-04-01;;848.0947339821
jura;ju;switzerland;universityofappliedscienceswesternswitzerland;129;2022-04-01;;848.0947339821
florida;fl;unitedstates;universityofflorida;72;2022-10-01;;146717.8790698472
florida;fl;unitedstates;universityofflorida;72;2022-10-01;;146717.8790698472
punjab;pb;india;governmentbikramcollegeofcommerce;68;2022-02-01;;50378.2424498875
punjab;pb;india;governmentbikramcollegeofcommerce;68;2022-02-01;;50378.2424498875
maryland;md;unitedstates;nationalinstituteonaging(nia);67;2022-12-01;;25461.8359249494
maryland;md;unitedstates;nationalinstituteonaging(nia);67;2022-12-01;;25461.8359249494
florida;fl;unitedstates;universityofflorida;64;2022-06-01;;146717.8790698472
florida;fl;unitedstates;universityofflorida;64;2022-06-01;;146717.8790698472
granada;granada;spain;universidaddegranada;104;2022-01-01;;12682.0189668835
granada;granada;spain;universidaddegranada;104;2022-01-01;;12682.0189668835
punjab;punjab;pakistan;universityoflahore;99;2022-05-01;;203843.6330733062
punjab;punjab;pakistan;universityoflahore;99;2022-05-01;;203843.6330733062
punjab;punjab;pakistan;lahoregeneralhospital;65;2022-04-01;;203843.6330733062
punjab;punjab;pakistan;lahoregeneralhospital;65;2022-04-01;;203843.6330733062
