state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
illinois;il;unitedstates;thegraingercollegeofengineering;27;2021-12-30;unitedstates;150153.0283211724
newyork;ny;unitedstates;internationalbusinessmachines;5;2021-12-22;unitedstates;136932.6539458316
washington;wa;unitedstates;pacteraedge;2;2021-12-18;;
maharashtra;mh;india;visvesvarayanationalinstituteoftechnology,nagpur;2;2021-12-17;india;306563.1909541172
iowa;ia;unitedstates;universityofiowacollegeofnursing;9;2021-12-15;unitedstates;145446.3632933674
newyork;ny;unitedstates;ibmthomasj.watsonresearchcenter;30;2021-12-15;unitedstates;136932.6539458316
karnataka;ka;india;infosystechnologieslimitedindia;1;2021-12-13;india;191841.355605401
california;ca;unitedstates;stanforduniversityschoolofmedicine;7;2021-12-10;unitedstates;409736.0520512069
arkansas;ar;unitedstates;nationalcenterfortoxicologicalresearch;16;2021-12-06;unitedstates;137540.2755808926
louisiana;la;unitedstates;universityoflouisianaatlafayette;1;2021-12-06;unitedstates;119547.6575548466
northcarolina;nc;unitedstates;theuniversityofnorthcarolinaatcharlotte;16;2021-12-06;unitedstates;127661.4141922641
andhrapradesh;ap;india;kldeemedtobeuniversity;1;2021-12-05;india;160581.4926456832
pennsylvania;pa;unitedstates;bentleysystems,incorporated;30;2021-12-05;unitedstates;119356.6385566692
haryana;hr;india;j.c.boseuniversityofscienceandtechnology;3;2021-12-03;india;43945.4348596055
ontario;on;canada;universityofguelph;2;2021-12-02;canada;1077587.553876187
uttarpradesh;up;india;babubanarasidasuniversity;0;2021-12-02;india;240261.4837625755
uttarpradesh;up;india;shardauniversity;0;2021-12-02;india;240261.4837625755
southaustralia;sa;australia;theuniversityofadelaide;2;2021-12-02;australia;983875.0812460284
westbengal;wb;india;indianinstituteoftechnologykharagpur;0;2021-12-02;india;86363.0481262015
australiancapitalterritory;act;australia;theaustraliannationaluniversity;2;2021-12-02;australia;2349.2816671833
newyork;ny;unitedstates;icahnschoolofmedicineatmountsinai;25;2021-12-02;unitedstates;136932.6539458316
newyork;ny;unitedstates;columbiauniversity;31;2021-12-02;unitedstates;136932.6539458316
texas;tx;unitedstates;collegeofengineering;3;2021-12-01;unitedstates;685338.8687343894
ontario;on;canada;universityofguelph;6;2021-12-01;canada;1077587.553876187
rajasthan;rj;india;banasthalividyapith;8;2021-12-01;india;343081.5107532024
washington;wa;unitedstates;pacificnorthwestnationallaboratory;0;2021-12-01;;
washington;wa;unitedstates;pacificnorthwestnationallaboratory;1;2021-12-01;;
minnesota;mn;unitedstates;minnesotastateuniversity;1;2021-12-01;unitedstates;224780.1530011972
tamilnadu;tn;india;"veltechrangarajandr.sagunthalar&amp;dinstituteofscienceandtechnology";13;2021-12-01;india;130683.6903163263
massachusetts;ma;unitedstates;massachusettsgeneralhospital;1;2021-12-01;unitedstates;21161.5293886358
georgia;ga;unitedstates;emoryuniversity;2;2021-12-01;unitedstates;152164.1143214319
michigan;mi;unitedstates;universityofmichiganmedicalschool;4;2021-12-01;unitedstates;250043.5692191957
rhodeisland;ri;unitedstates;usnavalwarcollege;3;2021-12-01;unitedstates;2832.3850914376
massachusetts;ma;unitedstates;dana-farbercancerinstitute;31;2021-12-01;unitedstates;21161.5293886358
newyork;ny;unitedstates;weillcornellmedicine;121;2021-12-01;unitedstates;136932.6539458316
greaterpolandvoivodeship;wp;poland;ittisp.zo.o.;89;2021-12-01;;
shandong;shandong;china;qiluuniversityoftechnology;3;2021-12-28;;155914.8264022369
;addhahirah;oman;universityoftechnologyandappliedsciencesibri;1;2021-12-26;;
hubei;hubei;china;huazhonguniversityofscienceandtechnology;9;2021-12-25;;185599.3219275883
;scotland;unitedkingdom;universityofaberdeen;0;2021-12-22;;
